id_cliente,id_sku,num_pedidos,volumepedidos,volumecompras
21787,412,1,610.0,
21821,4622,1,168.0,
21844,412,1,366.0,
21857,2149,1,37.1496,
21865,11288,4,23.4384,
21865,11344,1,28.21,
21865,12025,1,89.9899,
21865,12817,4,436.8,
21865,12928,2,143.7,
21865,12988,1,63.9,
21865,13839,3,177.06,
21865,13889,3,77.1,
21865,13940,2,68.2488,
21865,13944,4,89.601,
21865,13945,1,156.0,
21865,13947,4,89.601,
21865,14009,1,51.25,
21865,14027,1,23.9304,
21865,14180,1,93.75,
21865,14313,4,626.4,
21865,15018,1,99.6,
21865,17597,3,35.88,
21865,18011,1,16.9,
21865,18523,4,21.44,
21865,18731,1,14.85,
21865,18737,1,14.85,
21865,1893,2,65.4,
21865,1930,3,106.02,
21865,1934,1,50.12,
21865,1937,4,222.8,
21865,20607,4,10.48,
21865,20615,4,33.84,
21865,2148,1,34.2996,
21865,2151,3,89.9712,
21865,22744,4,82.08,
21865,2282,4,11.32,
21865,22934,4,72.0,
21865,22975,4,10.48,
21865,23199,4,103.2,
21865,233,2,29.9,
21865,23796,3,65.55,
21865,24,1,18.63,
21865,24213,4,119.2,
21865,25,1,20.31,
21865,25077,4,15.16,
21865,27801,1,387.6,
21865,27806,5,340.05,
21865,27815,2,196.9,
21865,28763,2,68.2488,
21865,28764,2,85.95,
21865,31212,3,42.72,
21865,31266,2,65.8,
21865,31267,2,65.8,
21865,32861,1,25.48,
21865,32974,4,232.2,
21865,338,4,5.48,
21865,34657,3,35.2188,
21865,34661,4,42.2784,
21865,34679,4,64.68,
21865,34681,4,64.68,
21865,34688,4,64.68,
21865,34690,4,64.68,
21865,34694,4,86.9616,
21865,34700,4,86.9616,
21865,34722,4,64.68,
21865,34723,4,64.68,
21865,34724,4,64.68,
21865,35174,2,323.4,
21865,38,4,10.4,
21865,3871,2,91.98,
21865,454,2,53.73,
21865,4662,2,243.0,
21865,4702,3,65.16,
21865,4704,4,66.6,
21865,4718,3,53.28,
21865,4789,2,269.4,
21865,4817,1,28.1796,
21865,4842,2,79.9,
21865,4854,1,25.9404,
21865,4871,2,6.78,
21865,4891,3,36.6912,
21865,4936,2,56.07,
21865,4950,4,99.12,
21865,4960,3,51.6294,
21865,4999,3,64.5894,
21865,5000,3,64.5894,
21865,5001,1,21.5298,
21865,5010,1,22.68,
21865,5011,1,37.9512,
21865,5116,3,31.4694,
21865,5120,1,30.96,
21865,5198,1,28.92,
21865,5257,1,82.8,
21865,5277,4,87.0,
21865,5278,7,601.6288,
21865,5280,4,20.72,
21865,5283,3,194.76,
21865,5290,2,67.6512,
21865,5335,2,50.9715,
21865,5339,2,50.9715,
21865,5341,4,61.95,
21865,5342,4,89.601,
21865,5404,1,14.2296,
21865,5425,2,68.2488,
21865,585,3,47.88,
21865,649,3,56.5,
21865,660,1,23.02,
21865,7401,4,180.1548,
21865,8827,3,191.76,
21867,12990,1,104.5,104.5
21867,13005,2,79.74,
21867,13017,1,366.0756,
21867,13018,4,738.0156,
21867,178,2,235.2,
21867,1925,1,63.4608,
21867,20607,1,201.74,201.74
21867,20615,1,211.5,
21867,22652,2,139.9098,
21867,23,1,280.0,
21867,27806,1,58.65,
21867,290,1,212.4,
21867,292,1,104.4,
21867,30628,1,5.76,5.76
21867,30629,1,5.76,5.76
21867,30673,1,13.64,13.64
21867,30728,1,40.8,40.8
21867,31054,1,8.47,8.47
21867,32948,1,101.5812,
21867,33152,1,8.6496,8.6496
21867,33263,1,23.41,23.41
21867,33422,1,181.35,181.35
21867,33516,1,33.72,33.72
21867,37793,1,167.502,
21867,4261,1,0.95,
21867,4662,3,1426.62,
21867,4789,2,743.2,
21867,481,1,226.0,
21867,4963,1,531.86,531.86
21867,5039,8,2649.276,823.7724
21867,5195,1,200.2,
21867,661,1,14.02,
21867,7360,1,200.88,
21867,8243,1,304.1928,
21867,8360,3,1131.72,
21877,13867,1,94.05,
21877,14645,1,843.7,
21877,2149,1,3900.708,
21877,3638,1,1625.0,
21877,4095,1,1002.96,
21877,4669,1,215.88,
21877,4812,1,5351.6736,
21877,4817,1,12300.0,12300
21877,5257,1,3111.44,
21877,5263,1,66.9006,
21877,7439,1,8988.0,8988
21877,8847,1,1700.0,1700
21917,14218,1,110.45,
21925,4817,1,2460.0,
21926,4817,1,30.99,
21936,14355,1,10.92,
21936,4667,1,47.97,
21945,12690,1,71.27,
21945,159,1,1.59,
21945,23348,1,13.35,
21945,24206,1,3.42,
21945,31335,1,18.99,
21945,4743,1,5.99,
21945,4748,1,5.19,
21945,4963,1,38.81,
21945,9483,1,76.74984,
21956,2515,1,27.54,
21956,4968,1,20.36,
21960,31235,1,60.0,
22064,36292,1,120.0,
22065,2694,1,5.06,
22075,4854,1,25.9404,
22075,4859,1,25.9896,
22174,13095,1,153.12,
22174,13920,1,269.76,
22174,14108,1,149.4,
22174,15018,1,24.9,
22174,18810,1,31.96,
22174,25,1,21.9,
22174,29763,1,7.74,
22174,32687,1,3.29,
22174,4789,1,89.8,
22174,5010,1,22.68,
22174,5013,1,24.5796,
22174,5023,1,28.1796,
22174,5039,1,31.5396,
22174,5342,1,17.9202,
22174,5350,1,27.84,
22174,5425,1,22.7496,
22174,5735,1,76.335,
22194,5257,1,82.8,
22194,5280,1,30.9,
22214,34658,1,163.46,
22214,34661,1,10.5696,
22255,7114,1,6.98,
22278,24314,1,16.94,
22278,4963,1,41.22,
22278,5037,1,15.89,
22278,5279,1,92.99,
22278,660,1,23.02,
22395,29862,1,35.96,
22395,5139,1,5.69,
22395,5142,1,6.49,
22511,23,1,2900.0,
22514,2513,1,78.0,
22514,34723,1,16.17,
22514,361,1,26.27,
22514,4071,1,7.19,
22534,10971,1,605.0,
22557,4813,1,24.5004,
22569,13839,1,29.51,
22569,2060,1,4.17,
22569,2169,1,9.85,
22569,233,1,2.72,
22569,2702,1,183.36,
22569,3810,1,62.4,
22569,5116,1,10.4898,
22569,5440,1,65.0004,
22569,6004,1,51.9,
22571,27804,1,29.13,
22571,38416,1,54.67,
22571,5671,1,54.1,
22575,2282,1,8.4,
22575,38,1,5.2,
22575,5425,1,22.7496,
22575,57,1,130.77,
22606,8827,1,66.08,
22633,4854,1,311.2848,
22633,4859,1,155.9376,
22672,13248,1,80.19,
22672,13249,1,29.49,
22719,5535,1,1367.6,
22724,13021,1,48.48,
22724,366,1,158.4,
22724,591,1,407.5,
22733,25,1,20.31,
22733,338,1,129.0,
22749,27806,1,53.45,
22756,36460,1,292.8,
22756,36470,1,247.6,
22760,12690,1,64.0,
22760,12988,1,49.2,
22760,13249,1,29.49,
22760,13823,1,38.2,
22760,20615,1,8.46,
22760,23458,1,35.7,
22760,2485,1,24.59,
22760,2513,1,78.0,
22760,338,1,1.29,
22760,3467,1,16.79,
22760,3472,1,19.79,
22760,35174,1,27.6,
22760,4662,1,77.94,
22760,4817,1,2460.0,
22760,4963,1,35.9,
22760,5158,1,39.59,
22760,57,1,43.59,
22760,7439,1,1797.6,
22788,10097,1,213.92,
22788,10106,1,273.4,
22788,10142,1,483.0,
22788,10144,1,174.48,
22788,10145,1,179.66,
22788,10146,1,109.5,
22788,10148,1,101.06,
22788,10453,1,101.32,
22788,10458,1,99.36,
22788,10470,1,77.2,
22788,10483,1,60.68,
22788,10509,1,59.64,
22788,10550,1,87.84,
22788,10552,1,89.12,
22788,10553,1,89.12,
22788,10570,1,54.52,
22788,10577,1,151.38,
22788,10590,1,150.56,
22788,10596,1,75.04,
22788,10600,1,34.44,
22788,10601,1,34.44,
22788,10602,1,34.44,
22788,10603,1,34.44,
22788,10604,1,17.74,
22788,11288,1,23.4384,
22788,13891,1,141.3192,
22788,13894,1,63.5796,
22788,13919,1,44.6706,
22788,13940,1,24.36,
22788,13954,1,46.4304,
22788,14027,1,24.78,
22788,14285,1,109.71,
22788,14294,1,100.8,
22788,14645,1,259.6,
22788,14730,1,184.8,
22788,14739,1,73.5,
22788,14753,1,272.54,
22788,14755,1,233.56,
22788,14756,1,210.9,
22788,14781,1,160.72,
22788,14793,1,46.96,
22788,14806,1,121.44,
22788,14807,1,66.22,
22788,14812,1,199.64,
22788,14824,1,33.52,
22788,14829,1,530.76,
22788,14841,1,40.62,
22788,14849,1,42.44,
22788,14865,1,105.0,
22788,14866,1,171.69,
22788,14870,1,116.68,
22788,14874,2,187.54,
22788,14876,1,121.44,
22788,14969,1,63.5796,
22788,15065,1,37.8,
22788,17471,1,31.74,
22788,17478,1,6.8,
22788,17495,1,31.02,
22788,18733,1,16.9905,
22788,19410,1,73.5,
22788,19432,1,20.16,
22788,19449,1,250.62,
22788,19453,1,134.4,
22788,19460,1,126.0,
22788,19461,1,1212.34,
22788,19462,1,123.9,
22788,19465,1,87.12,
22788,19472,1,209.44,
22788,19693,1,216.98,
22788,19704,1,132.72,
22788,19784,1,7.56,
22788,19815,1,49.5792,
22788,20213,1,152.12,
22788,20215,1,76.06,
22788,20326,1,392.38,
22788,20328,1,110.02,
22788,20535,1,38.56,
22788,20667,1,44.62,
22788,20789,1,308.82,
22788,20806,1,494.08,
22788,2126,1,69.9894,
22788,2127,1,34.7898,
22788,2137,1,62.991,
22788,2147,1,82.5096,
22788,2151,1,71.1,
22788,2153,1,59.9712,
22788,21737,1,982.8,
22788,22650,1,70.0,
22788,23220,1,139.66,
22788,23427,1,366.72,
22788,23435,1,44.62,
22788,23449,1,36.94,
22788,23452,1,57.54,
22788,23762,1,94.35,
22788,24531,1,38.36,
22788,26155,1,46.02,
22788,27525,1,142.92,
22788,27530,1,108.52,
22788,27550,1,267.58,
22788,27551,1,664.82,
22788,27600,1,302.3,
22788,27733,1,119.96,
22788,27791,1,148.2588,
22788,27984,1,110.86,
22788,28273,1,164.26,
22788,28650,1,162.15,
22788,28654,1,14.28,
22788,28662,1,9.56,
22788,28711,1,282.6384,
22788,28712,1,282.6384,
22788,28716,1,269.4312,
22788,28763,1,24.78,
22788,28771,1,62.74,
22788,28772,1,6.8,
22788,28866,1,51.44,
22788,28972,1,143.72,
22788,28992,1,55.24,
22788,28996,1,27.8904,
22788,28997,1,4.76,
22788,28999,1,4.76,
22788,29000,1,27.8904,
22788,29001,1,27.8304,
22788,29006,1,27.62,
22788,29008,1,27.62,
22788,29011,1,27.62,
22788,29028,1,21.42,
22788,29033,1,27.62,
22788,29052,1,136.64,
22788,29059,1,59.48,
22788,29128,1,173.68,
22788,29129,1,173.68,
22788,29130,1,173.68,
22788,29132,1,23.12,
22788,29137,1,43.84,
22788,29143,1,43.4,
22788,29160,1,60.28,
22788,29217,1,206.44,
22788,29275,1,50.28,
22788,29332,1,117.0,
22788,29370,1,68.88,
22788,29452,1,76.06,
22788,30154,1,159.82,
22788,31356,1,37.98,
22788,31361,1,43.1796,
22788,32858,1,57.82,
22788,32892,1,51.12,
22788,32893,1,29.52,
22788,32894,1,88.56,
22788,32896,1,29.52,
22788,32897,1,29.52,
22788,32898,1,164.8224,
22788,32899,1,94.3104,
22788,32902,1,188.7912,
22788,32920,1,23.18,
22788,32947,1,27.62,
22788,32948,1,67.7208,
22788,32949,1,27.62,
22788,32959,1,92.28,
22788,32960,1,46.14,
22788,32974,1,23.22,
22788,33073,1,25.62,
22788,34059,1,89.16,
22788,34206,1,98.8392,
22788,34363,1,29.2404,
22788,34379,1,136.84,
22788,34450,1,27.62,
22788,34513,1,52.62,
22788,34545,1,177.0,
22788,35734,1,260.52,
22788,35877,1,46.36,
22788,36103,1,56.64,
22788,36104,1,40.12,
22788,36722,1,110.0,
22788,36744,1,2864.42,
22788,36766,1,88.36,
22788,36768,1,90.48,
22788,37198,1,154.3392,
22788,37882,1,363.3,
22788,37912,1,83.58,
22788,37919,1,67.78,
22788,37922,1,29.98,
22788,37923,1,12.1,
22788,37924,1,28.98,
22788,37925,1,7.3,
22788,37927,1,44.97,
22788,37928,1,1970.62,
22788,37931,1,2111.98,
22788,37955,1,79.12,
22788,37959,1,5.06,
22788,37960,1,4.76,
22788,37961,1,285.02,
22788,37964,1,87.04,
22788,37965,1,88.2,
22788,37966,1,96.76,
22788,37974,1,240.56,
22788,37976,1,262.5,
22788,38002,1,1283.2,
22788,38011,1,45.34,
22788,38012,1,45.34,
22788,38026,1,28.1,
22788,38027,1,287.88,
22788,38029,1,66.86,
22788,38030,1,88.82,
22788,38031,1,202.08,
22788,38033,1,25.12,
22788,38034,1,78.12,
22788,38048,1,104.66,
22788,38049,1,390.6,
22788,38051,1,45.36,
22788,38052,1,126.0,
22788,38053,1,602.28,
22788,38056,1,695.76,
22788,3807,1,62.4,
22788,3810,1,62.4,
22788,3812,1,62.4,
22788,38170,1,210.0,
22788,38171,1,348.6,
22788,38173,1,436.8,
22788,38176,1,759.56,
22788,38177,1,770.26,
22788,38201,1,206.84,
22788,38208,1,26.2296,
22788,38209,1,52.46,
22788,38359,1,264.6,
22788,3941,1,33.6696,
22788,40289,1,247.8,
22788,40495,1,169.6392,
22788,4648,1,99.9,
22788,4649,1,132.381,
22788,4651,1,101.97,
22788,46828,1,27.62,
22788,4699,1,59.9796,
22788,4704,1,26.64,
22788,4706,1,49.7907,
22788,4708,1,29.9898,
22788,4712,1,29.9898,
22788,4713,1,29.9898,
22788,4718,1,32.58,
22788,4805,1,93.0312,
22788,4807,1,122.3616,
22788,4809,1,169.3584,
22788,4810,1,345.33,
22788,4811,1,136.3788,
22788,4812,1,127.4208,
22788,4813,1,98.0016,
22788,4816,1,32.2095,
22788,4817,1,394.5144,
22788,4820,1,87.5088,
22788,4846,1,39.3204,
22788,4853,1,244.952,
22788,4854,1,103.7616,
22788,4856,1,43.6596,
22788,4859,1,53.8008,
22788,4861,1,45.3096,
22788,4864,1,55.9776,
22788,4891,1,36.6912,
22788,4892,1,38.0592,
22788,4902,1,32.97,
22788,4903,1,32.97,
22788,4905,1,32.97,
22788,4936,1,37.38,
22788,4938,1,138.48,
22788,4950,1,49.56,
22788,4953,1,73.1004,
22788,4959,1,39.3204,
22788,4960,1,34.4196,
22788,4995,1,43.0596,
22788,4996,1,43.0596,
22788,4998,1,43.0596,
22788,4999,1,43.0596,
22788,5000,1,64.5894,
22788,5010,1,99.12,
22788,5011,1,16.89,
22788,5012,1,127.1592,
22788,5013,1,49.56,
22788,5022,1,97.29,
22788,5023,1,64.86,
22788,5116,1,31.4694,
22788,5117,1,33.78,
22788,5194,1,52.66,
22788,5195,1,35.75,
22788,5209,1,46.64,
22788,5239,1,121.44,
22788,5293,1,130.35,
22788,5335,1,16.9905,
22788,5341,1,49.56,
22788,5342,2,143.3616,
22788,5343,1,158.949,
22788,5345,1,34.6998,
22788,5395,1,84.08,
22788,5397,1,47.04,
22788,5404,1,30.8592,
22788,5406,1,30.8592,
22788,5425,1,49.56,
22788,5426,1,24.78,
22788,5427,1,39.06,
22788,5439,1,69.3996,
22788,5441,1,69.3804,
22788,5442,1,7.38,
22788,5443,1,138.96,
22788,5457,1,25.7796,
22788,5489,1,134.0,
22788,5490,1,134.0,
22788,5531,1,137.06,
22788,5532,2,176.58,
22788,5535,1,262.5,
22788,5536,1,170.84,
22788,5539,1,39.9897,
22788,7247,1,13.6,
22788,7257,1,35.15,
22788,7263,1,73.5,
22788,7274,1,70.18,
22788,7288,1,45.78,
22788,7290,1,141.3,
22788,7294,1,10.08,
22788,7300,1,106.42,
22788,7316,1,87.48,
22788,7317,1,102.58,
22788,7319,1,44.94,
22788,7323,1,115.18,
22788,7325,1,134.52,
22788,7360,1,74.4,
22788,7368,1,52.6,
22788,7369,1,112.56,
22788,7380,1,67.2,
22788,7384,1,93.12,
22788,7388,1,96.4,
22788,7391,1,33.06,
22788,7392,1,22.22,
22788,7393,1,24.02,
22788,7396,1,97.72,
22788,7399,1,56.64,
22788,7405,1,136.88,
22788,7417,1,84.04,
22788,7418,1,134.4,
22788,7419,1,145.96,
22788,7422,1,199.54,
22788,7435,1,59.04,
22788,7439,1,77.56,
22788,7442,1,142.96,
22788,7446,1,108.0,
22788,7448,1,56.0,
22788,7452,1,161.44,
22788,7454,1,61.18,
22788,7461,1,29.98,
22788,7463,1,202.18,
22788,7464,1,97.12,
22788,7465,1,1333.36,
22788,7466,2,478.42,
22788,7467,1,679.36,
22788,7468,1,33.04,
22788,7473,1,45.78,
22788,7474,1,510.08,
22788,7479,1,778.8,
22788,7480,2,52.42,
22788,7482,1,32.36,
22788,7483,1,712.92,
22788,7485,1,20.9,
22788,7486,1,20.92,
22788,7487,1,20.84,
22788,7491,1,43.84,
22788,7493,1,20.82,
22788,7495,1,43.84,
22788,7496,1,43.84,
22788,7498,1,183.08,
22788,7561,1,1212.76,
22788,7573,1,562.8,
22788,7579,1,592.36,
22788,7583,1,362.5,
22788,7587,1,98.7,
22788,7589,1,121.08,
22788,7590,1,514.08,
22788,7593,1,1132.35,
22788,7624,1,448.4,
22788,7639,1,245.12,
22788,7652,1,2273.24,
22788,7654,1,134.38,
22788,7657,1,799.3,
22788,7662,1,36.4,
22788,7664,1,57.36,
22788,7684,1,38.4,
22788,7686,1,38.4,
22788,7687,1,5.68,
22788,7787,1,87.72,
22788,7788,1,128.5,
22788,7789,1,128.94,
22788,7811,1,56.6,
22788,7812,1,103.48,
22788,7816,1,57.82,
22788,7818,1,39.3,
22788,7822,1,20.96,
22788,7823,1,34.16,
22788,7826,1,113.72,
22788,7828,1,20.96,
22788,7845,1,98.28,
22788,7847,1,83.04,
22788,7852,1,91.56,
22788,7855,1,53.44,
22788,7861,1,46.12,
22788,7866,1,50.14,
22788,7868,1,70.56,
22788,7872,1,68.16,
22788,8109,1,42.24,
22788,8140,1,243.06,
22788,8161,1,354.96,
22788,8162,1,235.42,
22788,8163,1,294.66,
22788,8164,1,62.78,
22788,8165,1,279.54,
22788,8167,1,283.47,
22788,8168,1,389.56,
22788,8225,1,273.44,
22788,8315,1,84.96,
22788,8354,1,63.08,
22788,8369,1,53.56,
22788,8376,1,39.18,
22788,8378,1,196.36,
22788,8380,1,130.18,
22788,8381,1,136.88,
22788,8390,1,132.76,
22788,8393,1,216.94,
22788,8396,1,219.14,
22788,8397,1,110.56,
22788,8403,1,207.38,
22788,8404,1,143.04,
22788,8406,1,351.06,
22788,8408,1,245.02,
22788,8410,1,196.68,
22788,8411,1,163.0,
22788,8417,1,484.04,
22788,8418,1,163.62,
22788,8419,1,139.64,
22788,8422,1,45.1,
22788,8423,1,437.04,
22788,8424,1,249.9,
22788,8430,1,249.9,
22788,8431,1,249.9,
22788,8432,1,483.8,
22788,8435,1,208.54,
22788,8437,1,35.4,
22788,8474,1,306.18,
22788,8483,1,241.5,
22788,8486,1,64.94,
22788,8487,1,59.9,
22788,8493,1,64.94,
22788,8496,1,63.2,
22788,8497,1,89.68,
22788,8499,1,64.16,
22788,8500,1,59.86,
22788,9531,1,253.66,
22788,9534,1,52.16,
22788,9536,1,48.02,
22788,9538,1,94.36,
22788,9540,1,56.98,
22788,9541,1,30.66,
22788,9546,1,682.04,
22788,9842,1,54.42,
22788,9913,1,110.7408,
22820,23186,1,58.0002,
22825,4997,1,65.7,
22859,12052,1,56.62,
22859,2060,1,8.34,
22859,4670,1,52.47,
22859,4968,1,20.36,
22859,682,1,7.9,
22859,7114,1,6.98,
22893,12690,1,64.0,
22893,13823,1,36.85,
22893,14894,1,7.09,
22893,3278,1,108.9994,
22893,32884,1,95.0,
22893,338,1,1.37,
22893,3556,1,6.98,
22893,361,1,26.27,
22893,4649,1,50.9112,
22893,5440,1,65.0004,
22893,5532,1,29.09,
22893,57,1,43.59,
22893,8827,1,63.92,
22893,9127,1,68.475,
22895,11288,1,292.98,
22916,29579,1,78.9795,
22916,520,1,96.0,
22977,5535,1,1428.0,
22977,7439,1,1797.6,
22982,14575,1,97.44,
22982,2391,1,135.8,
22982,4071,1,7.19,
22983,14575,1,97.44,
22983,2391,1,135.8,
22983,4071,1,7.19,
23009,5532,1,1674.0,
23077,14645,1,778.8,
23117,2149,1,37.1496,
23117,3994,2,11718.4,
23117,4789,2,7794.0,
23117,5037,2,7492.8,
23117,5158,2,1741.96,
23117,5339,1,611.658,
23117,5532,1,10044.0,
23117,7561,1,3638.28,
23117,7756,1,2936.9472,
23117,8827,2,2772.56,
23140,2485,1,24.59,
23140,29103,1,39.86,
23140,8342,1,32.85,
23152,37418,1,168.0,
23195,13157,1,4.22,
23220,2515,1,9.38,
23220,2702,1,550.08,
23220,4649,1,152.7336,
23220,4948,1,119.94,
23220,5425,1,74.34,
23220,660,1,125.4,
23235,4473,1,457.5,
23247,4813,1,24.5004,
23338,5536,1,85.42,
23338,8164,1,31.39,
23344,4809,1,2879.0928,
23344,5397,1,156.8,
23344,5532,1,407.26,
23399,1937,1,111.4,
23409,4789,1,467.64,
23409,4854,1,2520.0,
23439,14218,1,110.45,
23454,12817,1,109.2,
23537,29275,1,188.55,
23537,8362,1,15.15,
23608,32948,1,33.8604,
23644,38226,1,9.9,
23677,25077,1,3.79,
23686,14011,1,3021.48,
23686,3707,1,442.0,
23698,7848,1,445.0,
23734,13823,1,3.19,
23734,338,1,1.29,
23734,34692,1,16.17,
23734,4649,1,50.9112,
23734,4789,1,101.9,
23734,5209,1,11.66,
23734,5425,1,24.78,
23734,5440,1,65.0004,
23734,8827,1,452.76,
23736,2352,1,101.9904,
23736,2463,1,8.86,
23736,4854,1,77.8212,
23736,5010,1,45.36,
23736,5532,1,261.81,
23736,7360,1,7.44,
23736,9127,1,73.35,
23757,11732,1,184.8,
23757,18523,1,5.36,
23757,20340,1,68.0,
23757,2382,1,21.9,
23757,32884,1,475.0,
23757,3461,1,28.57995,
23757,34690,1,16.17,
23757,3535,1,216.0,
23757,359,1,33.0,
23757,3994,1,366.2,
23757,5116,1,10.4898,
23757,5425,1,24.78,
23757,8846,1,25.56,
23757,9483,1,149.32008,
23799,4648,1,7.55,
23799,7486,1,10.46,
23799,7684,1,9.79,
23799,8437,1,9.25,
23799,9913,1,8.94,
23802,29137,1,10.96,
23802,7485,1,10.45,
23802,7486,1,10.46,
23802,7487,1,10.42,
23810,4651,1,26.2896,
23810,4705,1,149.949,
23810,5343,1,32.3898,
23810,585,1,239.4,
23817,7886,1,519.6,
23824,12025,1,87.97005,
23824,20615,1,10.99,
23824,32884,1,95.0,
23831,8161,1,88.74,
23831,8164,1,31.39,
23831,8167,1,94.49,
23831,8408,1,122.51,
23929,4817,2,1028.5056,
23929,5531,1,343.05,
23929,5536,2,683.36,341.68
23929,7639,1,367.68,
23968,4813,1,514.5084,
23980,20559,1,95.68,
23980,29982,1,13.29,
23980,5735,1,300.44,
23980,9483,1,746.6004,
23980,9490,1,278.4,
23981,2463,1,8.41,
23981,4948,1,19.99,
23981,518,1,500.0,
23981,660,1,62.7,
23986,4820,1,87.5088,
23986,7439,1,1797.6,
24055,139,1,194.4,
24055,14006,1,83.13,
24055,14144,1,39.2,
24055,14313,1,129.78,
24055,178,1,117.6,
24055,2231,1,60.2,
24055,28208,1,19.96,
24055,290,1,203.4,
24055,31996,1,216.4,
24055,366,1,158.4,
24055,37523,1,25.2,
24055,453,1,108.0,
24055,4670,1,18.6,
24055,46835,1,7.1436,
24055,477,1,90.0,
24055,481,1,226.0,
24055,593,1,129.6,
24055,596,1,174.0,
24055,664,1,176.0,
24055,686,1,86.0,
24055,7178,1,24.38,
24120,32938,1,12.87,
24217,11288,1,5.8596,
24217,13894,1,32.3898,
24217,28650,1,32.43,
24217,40495,1,84.8196,
24217,4853,1,48.9904,
24217,5342,1,17.9202,
24217,5343,1,32.3898,
24272,21929,1,645.12,
24285,23186,1,58.0002,
24289,366,1,316.8,
24418,10577,1,19.74,
24418,17480,1,16.76,
24418,4817,1,2460.0,
24418,7294,1,3.36,
24418,7439,1,38.78,
24418,7454,1,30.59,
24418,7461,1,14.99,
24418,7684,1,9.79,
24418,8437,1,9.25,
24432,28662,1,28.68,
24444,1937,1,505.35,
24444,301,1,1290.0,
24444,366,1,316.8,
24466,21812,1,91.44,
24485,45962,1,160.5,
24487,42595,1,549.5,
24532,4813,1,318.5052,
24567,35646,1,53.93,
24723,365,1,288.0,
24763,4784,1,47.54,
24799,20401,1,5.38,
24799,4968,1,5.39,
24824,13944,1,53.7606,
24824,13947,1,35.8404,
24824,23649,1,208.8,
24824,5342,1,53.7606,
24825,5280,1,5.15,
24851,4662,1,84.36,
24851,5257,1,81.88,
24865,13021,1,49.0512,
24865,24,1,19.23,
24865,4856,1,21.8298,
24865,5158,1,44.99005,
24865,9483,1,76.74984,
24912,23186,1,8236.0284,
24924,3987,1,20.31,
24924,3994,1,366.2,
24927,5535,1,393.75,
24955,4813,1,49.0008,
24957,28662,1,28.68,
24985,4938,1,10272.0,
24989,1138,1,31.19,
24989,1428,1,29.98,
24989,20340,1,73.8,
24989,2463,1,7.44,
24989,34661,1,31.7088,
24989,359,1,6.48,
24989,4854,1,25.9404,
24989,4938,1,138.48,
24989,5263,1,69.6204,
24989,5536,1,88.89,
24989,6022,1,101.96,
25034,32959,1,23.07,
25034,5532,1,29.09,
25034,7788,1,67.07,
25094,20556,1,9.64,
25094,29866,1,35.0,
25094,29982,1,13.29,
25094,3556,1,122.8496,
25094,4071,1,8.05,
25094,5158,1,39.59,
25094,8261,1,58.12,
25237,5535,1,4284.0,
25237,7639,1,612.8,
25241,4807,1,30.5904,
25241,4817,1,28.1796,
25258,4813,1,980.016,
25258,4817,1,366.3348,
25259,455,1,810.0,
25291,7439,1,7190.4,
25298,32959,1,23.07,
25334,14645,1,129.8,
25334,2485,1,24.69,
25334,35207,1,59.059,
25334,5296,1,117.6,
25334,5531,1,73.51,
25334,5536,1,177.78,
25340,32959,1,23.07,
25364,4813,1,98.0016,
25386,4854,1,2520.0,
25394,4963,1,527.93,
25427,20213,1,266.21,266.21
25427,20215,1,266.21,266.21
25434,252,1,547.5,
25485,5687,1,11.92,
25485,8361,1,10.62,
25496,36766,1,21.29,
25496,38030,1,44.41,
25496,7360,1,7.44,
25496,7380,1,17.85,
25496,7418,1,67.2,
25498,31708,1,62.52,
25537,5489,1,67.0,
25543,252,1,547.5,
25543,520,1,96.0,
25570,7439,1,1797.6,
25570,7852,1,549.36,
25579,1953,1,39.9,
25579,20615,1,8.46,
25579,2318,1,106.9,
25579,24,1,19.23,
25579,292,1,104.4,
25579,4789,1,92.9,
25579,662,1,122.4,
25582,5260,1,79.16,
25599,4817,1,845.388,
25627,2178,1,144.6005,
25675,30890,1,5.78,
25687,32948,1,33.8604,
25708,454,1,2.29,
25708,4649,1,50.9112,
25710,4853,1,48.9904,
25710,4854,1,20160.0,
25710,4950,1,173.46,
25710,5010,1,396.48,
25714,1921,1,110.16,
25714,30196,1,31.96,
25748,4807,1,1009.4832,
25794,12817,1,109.2,
25798,2485,1,270.49,
25798,30205,1,24.19,
25798,4854,1,25.9404,
25798,5010,1,24.78,
25811,10577,1,19.74,
25830,10701,2,25.72,25.72
25830,11027,1,236.12,236.12
25830,11288,4,176.0712,176.0712
25830,12356,4,730.8,730.8
25830,12582,1,304.8408,304.8408
25830,13017,1,31.8204,31.8204
25830,13018,1,33.5604,33.5604
25830,13337,2,122.2911,122.2911
25830,13839,8,667.31,667.31
25830,13845,1,115.7,115.7
25830,13846,1,161.1008,161.1008
25830,13863,5,222.95,222.95
25830,13989,2,26.25,26.25
25830,14024,1,29.9,29.9
25830,14098,1,67.36,67.36
25830,14196,2,348.75,348.75
25830,14267,1,34.84,34.84
25830,14347,2,341.46,173.46
25830,14375,5,574.95,574.95
25830,14414,1,54.81,54.81
25830,14465,1,83.2,83.2
25830,14475,1,77.985,77.985
25830,14495,4,654.84,654.84
25830,14539,1,44.46,44.46
25830,15517,2,30.0192,30.0192
25830,1924,1,22.9392,22.9392
25830,19803,1,49.59,49.59
25830,20414,1,21.84,21.84
25830,21120,2,385.12,385.12
25830,2175,3,21.56,21.56
