id_cliente,categoria_nivel3,num_pedidos,volumepedidos,volumecompras
49048,280,1,14.52,
49070,83,1,69.39,
49094,651,1,144.0,
49094,652,1,1592.5,
49094,653,1,194.4,
49094,662,1,110.16,
49094,663,1,122.0,
49094,666,2,453.4,
49094,669,1,1060.0,
49094,670,1,487.5,
49094,672,1,715.0,
49094,683,1,88.4,
49094,703,2,67.13,
49094,724,1,256.0,
49094,736,1,156.96,
49116,68,1,14.3,
49116,70,1,23.9304,
49116,73,1,56.0592,
49116,85,1,159.3,
49163,94,1,1061.2998,
49199,376,1,40.7898,
49204,70,1,161.1,
49212,89,1,7.11,
49212,136,1,82.5,
49221,85,1,1677.6,
49270,89,1,35.55,
49300,89,1,135.09,
49328,84,1,167.7,
49338,70,1,2460.0,
49349,674,1,857.5,
49374,62,2,44.48,
49374,70,1,369.4656,
49374,96,6,226.3488,
49374,110,1,15.16,
49374,114,1,5.89,
49374,116,1,24.72,
49374,117,5,178.78,
49374,118,1,65.4996,
49374,119,9,208.48,
49374,130,2,42.96,
49374,132,7,45.23,
49374,135,1,6.59,
49374,140,1,11.15,
49374,152,1,2.84,
49374,153,5,17.93,
49374,156,3,19.85,
49374,158,8,456.4102,
49374,159,8,76.84,
49374,160,1,12.61,
49374,161,2,159.3804,
49374,164,13,853.44,
49374,166,1,7.32,
49374,169,1,4.0,
49374,172,1,60.18,
49374,173,2,6.34,
49374,176,2,7.85,
49374,177,1,2.25,
49374,180,2,19.74,
49374,182,1,6.2,
49374,183,3,155.5696,
49374,184,1,3.35,
49374,185,1,17.0,
49374,186,1,21.75,
49374,189,1,4.85,
49374,195,6,45.47,
49374,196,10,103.87,
49374,202,1,11.82,
49374,206,7,173.99,
49374,208,4,58.5,
49374,222,1,5.44,
49374,230,1,1.79,
49374,232,1,7.12,
49374,234,4,33.6,
49374,235,8,392.43,
49374,236,4,38.12,
49374,237,5,41.41,
49374,239,5,42.93,
49374,240,10,777.79,
49374,244,3,100.66,
49374,245,1,23.0,
49374,250,3,41.83,
49374,253,3,50.0,
49374,257,1,21.76,
49374,260,2,230.72,
49374,263,4,630.09,
49374,264,2,124.29,
49374,267,2,215.74,
49374,268,3,196.13,
49374,269,1,31.8,
49374,275,1,7.98,
49374,276,3,403.45,
49374,278,1,23.16,
49374,279,2,52.38,
49374,280,4,165.42,
49374,284,1,25.87,
49374,289,6,171.84,
49374,294,1,5.38,
49374,297,2,510.0,
49374,306,1,59.88,
49374,308,1,94.45,
49374,309,2,115.86,
49374,310,1,9.55,
49374,312,2,27.62,
49374,314,4,197.4,
49374,315,1,16.58,
49374,316,1,2.06,
49374,317,4,90.65,
49374,320,1,8.45,
49374,323,6,256.4308,
49374,394,6,124.38,
49374,397,2,28.96,
49374,398,1,9.02,
49374,400,1,14.68,
49374,401,1,17.9,
49374,402,1,61.66,
49374,403,4,303.75,
49374,404,1,17.88,
49374,409,3,35.77,
49374,410,2,23.83,
49374,412,4,40.66,
49374,416,7,48.11,
49374,417,5,107.24,
49374,418,5,148.59,
49374,426,1,8.8,
49374,443,2,81.55,
49374,452,2,45.0399,
49374,477,1,1.8,
49374,495,1,6.18,
49374,497,2,16.64,
49374,510,1,4.35,
49374,516,1,4.3,
49374,525,1,3.04,
49374,528,2,102.6,
49374,529,2,15.06,
49374,530,2,26.94,
49374,531,2,10.34,
49374,534,1,29.21,
49374,540,1,10.9,
49374,554,1,22.4,
49374,555,1,7.7,
49374,566,1,195.02,
49374,619,1,9.8,
49374,622,1,8.4,
49374,633,1,378.0,
49374,641,6,404.43,
49374,642,4,31.15,
49374,643,4,29.91,
49374,644,1,5.4,
49374,650,4,49.98,
49374,652,1,307.5,
49374,654,1,163.0,
49374,668,1,13.42,
49374,669,1,82.6,
49374,673,1,50.778,
49374,679,1,7.1436,
49374,703,1,61.23,
49374,706,6,162.3,
49374,712,3,58.42,
49374,713,1,8.59,
49374,714,1,79.35,
49374,717,1,9.32,
49374,718,1,3.6,
49374,723,1,21.9,
49374,736,1,20.78,
49374,737,1,37.1,
49374,743,2,21.81,
49432,80,1,21.83,
49432,86,1,83.99,
49432,88,1,88.8096,
49432,401,1,17.46,
49432,669,1,525.0,
49440,89,4,68.1396,
49440,95,2,5173.74,
49463,89,2,214.0056,
49464,89,1,35.55,
49479,91,1,44.64,44.64
49479,96,1,170.1864,170.1864
49554,75,1,577.74,
49554,86,1,1500.24,
49576,713,1,19.49004,
49587,108,1,67.4,
49587,253,1,14.02,
49651,263,1,17.94,17.94
49651,268,1,14.34,14.34
49651,276,1,34.04,34.04
49651,310,1,9.55,9.55
49660,70,1,32.76,
49661,68,1,14.3,
49661,69,1,77.49,
49661,70,1,71.7912,
49661,84,1,36.06,
49661,85,1,20.52,
49668,70,1,23.9304,
49691,62,2,97.19,
49691,69,1,199.29,
49691,70,1,893.8872,
49691,72,1,135.3,
49691,85,1,226.2,
49691,89,2,106.698,
49691,91,1,195.5592,
49691,92,1,169.28,
49691,95,3,1370.7792,
49691,96,3,1475.7104,
49691,97,2,316.641,
49691,108,1,124.48,
49691,110,3,154.06,
49691,116,1,61.9896,
49691,117,2,116.55,
49691,118,1,29.88,
49691,119,1,156.84,
49691,136,2,115.08,
49691,138,1,62.0208,
49691,153,1,63.0384,
49691,156,2,163.72,
49691,158,1,142.5396,
49691,159,1,36.85,
49691,164,1,157.75,
49691,168,1,16.8,
49691,169,2,86.1,
49691,173,2,97.56,
49691,176,1,14.46,
49691,177,1,89.34,
49691,183,1,66.6,
49691,185,1,36.45,
49691,186,1,26.1,
49691,189,1,44.9,
49691,191,1,34.32,
49691,194,1,6.87,
49691,195,2,68.5944,
49691,196,1,21.9,
49691,201,1,110.97,
49691,207,1,59.34,
49691,211,1,11.16,
49691,214,1,10.88,
49691,216,1,97.0,
49691,218,1,30.95,
49691,222,1,62.65,
49691,223,1,40.5,
49691,230,2,134.16,
49691,234,2,240.98,
49691,235,1,28.7,
49691,237,2,186.94,
49691,239,2,99.39,
49691,240,2,158.58,
49691,241,1,85.18,
49691,243,1,42.0402,
49691,246,2,169.7856,
49691,248,2,79.52,
49691,250,1,77.94,
49691,251,2,48.52,
49691,253,2,105.24,
49691,254,1,93.36,
49691,277,1,30.96,
49691,280,1,179.3,
49691,289,1,172.56,
49691,323,1,41.4,
49691,376,1,115.1694,
49691,397,1,38.4,
49691,398,1,50.4,
49691,409,1,30.0,
49691,410,1,19.52,
49691,416,1,44.1,
49691,429,1,51.0,
49691,508,1,25.65,
49691,621,1,8.16,
49691,636,1,153.9002,
49691,641,1,163.894,
49691,642,1,23.9,
49691,643,2,124.74,
49691,708,1,45.66,
49691,713,1,56.97,
49727,70,1,394.5144,
49727,86,1,503.94,
49760,70,2,877.1592,
49837,89,1,27.9888,
49883,75,1,90.68,
49883,85,1,161.28,
49919,95,1,2988.0,
49931,89,1,23.8008,
49959,89,1,23.8008,
49959,97,1,59.4,
49994,86,1,247.04,
50013,95,1,17.9202,
50017,102,1,59.99,
50073,86,1,1007.88,
50073,92,1,259.1424,
50075,85,1,1710.0,
50105,70,2,123.7212,
50105,73,1,33.5004,
50105,95,3,97.3302,
50105,96,1,37.74,
50105,253,1,5.7,
50105,254,1,11.67,
50112,706,1,513.95,
50114,70,1,507.2328,
50125,246,1,16.2432,
50125,254,1,16.24,
50125,736,1,130.8,
50133,69,1,25.83,
50133,89,1,23.7,
50138,86,1,503.94,
50147,86,1,125.02,
50157,83,1,73.53,
50310,95,1,71.6808,
50339,70,1,215.3736,
50353,70,1,139.998,
50353,84,1,46.24,
50353,90,1,78.8688,
50353,95,2,426.5004,
50353,108,1,134.32,
50353,119,1,535.2,
50353,136,3,338.05,
50353,161,1,77.1498,
50353,164,1,172.0,
50353,183,1,67.0,
50353,242,1,89.02,
50353,244,1,53.07,
50353,246,1,62.96976,
50353,323,1,20.48,
50353,471,1,80.92,
50353,519,1,107.93,
50353,587,1,30.12,
50353,652,1,835.0,
50353,658,1,284.4,
50353,660,1,166.0392,
50353,662,1,112.32,
50353,664,1,129.6,
50353,669,1,525.0,
50353,673,1,657.5,
50353,674,1,857.5,
50353,675,1,377.5,
50353,677,1,377.5,
50353,678,1,117.6,
50353,680,1,212.4,
50353,699,1,222.5,
50353,703,2,158.78,
50353,704,1,31.9,
50353,718,1,22.4,
50353,724,1,256.0,
50353,736,2,272.16,
50375,108,1,87.96,
50375,246,1,16.2432,
50375,667,1,540.0,
50522,172,2,395.2,
50574,89,1,26.8908,
50574,92,1,42.32,
50574,95,3,455.6918,
50585,70,2,674.1204,
50616,70,1,640.752,
50623,108,1,79.8,
50623,136,1,12.09,
50623,161,1,77.1498,
50623,230,1,31.9,
50623,241,1,7.8,
50633,80,1,23.95,
50633,83,2,142.92,
50633,89,1,11.9004,
50633,95,1,45.2496,
50633,96,1,18.87,
50633,103,1,11.464,
50633,246,1,7.64,
50658,95,1,88.5804,
50659,95,1,53.7606,
50659,722,1,62.991,
50662,108,1,79.56,
50743,95,1,132.951,
50799,95,1,24.7896,
50821,85,1,28.79,
50873,89,1,92.43,
50894,86,1,1007.88,
50914,70,1,2460.0,
50941,668,1,96.0,
50972,280,1,14.52,
50990,70,1,655.2,
51027,95,1,181.2792,
51037,68,1,85.8,
51088,86,2,24451.8,
51114,95,1,50.8392,
51130,70,1,734.976,
51130,85,1,69.36,
51130,92,1,60.0,
51139,95,1,107.5212,
51141,70,1,1091.0304,
51168,89,1,14.22,
51168,95,1,274.2108,
51176,70,1,24.78,
51183,96,1,18.9096,
51242,70,1,31.0104,
51254,651,1,144.0,
51254,668,1,96.0,
51254,679,1,154.8,
51269,89,1,19.9896,
51269,95,1,28.9896,
51269,669,1,525.0,
51291,95,1,182.071,
51291,110,1,65.52,
51291,112,1,104.0,
51291,120,1,11.76,
51291,125,1,81.575,
51291,126,2,79.85,
51291,132,1,35.69,
51291,148,1,23.65,
51291,149,1,53.81,
51291,150,1,19.63,
51291,153,1,10.49,
51291,154,1,40.76,
51291,156,1,30.7,
51291,172,1,62.54,
51291,235,2,17.82995,
51291,238,1,13.52,
51291,243,1,21.7599,
51291,244,1,35.0,
51291,245,1,19.7,
51291,376,1,27.7,
51291,687,1,55.29,
51291,706,1,35.05,
51291,716,1,29.06,
51291,736,1,52.32,
51302,663,1,2428.8,
51305,673,1,657.5,
51341,67,1,37.72,
51341,75,1,181.36,
51347,95,1,97.9808,
51379,86,1,125.02,
51408,66,1,289.48,
51434,95,1,287.13,
51452,70,1,24.78,
51452,87,2,42.96,21.48
51452,89,5,121.2492,21.84
51452,90,4,112.59,27.24
51452,91,1,4.78,
51452,92,2,22.32,11.16
51452,94,1,110.0298,
51452,95,5,1324.3026,218.7012
51452,96,1,15.92,
51452,128,1,42.93,
51452,136,1,81.99,
51452,137,1,144.6005,
51452,230,2,13.3,
51452,233,1,10.09,
51452,235,1,21.08,
51452,237,4,130.8791,10.05
51452,240,1,11.64,
51452,246,3,48.55,
51452,645,2,21.3,
51452,706,1,18.54,
51452,734,1,7.74,
51452,743,1,16.59,
51470,70,1,448.7976,
51517,70,1,155.4792,
51517,89,2,196.272,
51517,95,1,305.0208,
51517,117,1,67.9992,
51520,172,1,24.98,
51521,85,1,28.79,
51594,86,1,57.78,
51623,95,1,47.1798,
51623,205,1,15.9,
51623,706,1,103.71,
51704,69,1,8.61,
51713,73,1,33.5004,
51715,246,1,18.2784,
51726,73,1,502.506,
51778,86,1,625.1,
51779,75,1,181.36,
51779,86,1,335.96,
51794,92,1,118.902,
51794,95,1,188.9328,
51796,75,1,362.72,
51796,86,1,425.39,
51824,96,1,18.87,
51824,108,1,80.44,
51838,70,1,2460.0,
51854,69,1,103.32,
51854,70,1,199.6188,
51854,73,1,33.5004,
51854,80,1,65.49,
51854,85,1,140.63,
51854,95,1,151.0008,
51932,68,1,7.15,
51932,70,1,2460.0,
51932,73,1,33.5004,
51932,84,1,195.9996,
51932,89,1,7.11,
51932,108,1,67.4,
51936,70,1,2460.0,
51959,667,1,540.0,
51971,95,1,25.35,
51983,108,1,82.32,
51991,673,1,645.0,
52005,89,1,14.22,
52005,95,2,76.4796,
52080,81,1,15.68,
52081,70,1,1183.5432,
52083,86,1,102.92,
52109,85,1,569.16,
52121,95,1,2388.0,
52208,95,1,56.9898,
52287,89,1,11.6796,
52287,95,1,25.35,
52287,183,1,67.3,
52287,246,1,17.6064,
52287,323,1,5.1,
52287,524,1,36.37,
52287,663,1,105.6,
52287,666,1,275.0,
52287,728,1,9.5,
52289,70,1,28.1796,
52289,75,1,181.36,
52289,85,1,1710.0,
52325,70,1,272.58,
52356,86,1,1007.88,
52443,68,1,7.15,
52443,70,1,2460.0,
52443,85,1,1677.6,
52443,89,1,23.7,
52443,95,1,2388.0,
52455,70,1,223.3092,
52461,660,1,162.0,
52461,677,1,377.5,
52462,673,1,657.5,
52553,95,2,1029.9648,
52566,662,1,112.32,
52566,703,1,59.16,
52567,145,1,12.9,
52585,95,1,25.35,
52612,67,1,339.36,
52612,70,2,2810.5,
52637,85,1,502.86,
52637,92,1,264.0,
52705,89,1,102.6,
52710,132,1,26.68,
52718,83,1,193.96,
52721,89,1,14.4498,
52721,673,1,657.5,
52726,70,1,141.3192,
52800,240,1,131.89,
52820,235,1,24.99,
52862,70,1,2460.0,
52892,80,1,21.83,
52892,720,1,81.0804,
52916,70,1,82.8,
52916,85,2,3417.0,
52916,86,2,7941.48,
52972,70,1,84.5388,
52972,95,1,48.9904,
52972,108,1,327.8,
52972,120,1,11.76,
52972,149,1,22.53,
52972,152,1,9.92,
52972,153,1,10.49,
52972,154,1,20.38,
52972,156,1,17.7,
52972,172,1,60.18,
52972,176,1,10.1,
52972,230,1,24.08,
52972,235,1,11.62995,
52972,243,1,26.6001,
52972,244,1,35.0,
52972,245,1,14.56,
52972,246,1,54.8352,
52972,248,1,6.31,
52972,376,1,18.85,
52972,703,1,298.9,
52972,706,1,48.31,
52984,86,1,189.39,
53024,75,1,90.68,
53052,70,1,2460.0,
53058,86,1,554.4,
53066,663,1,1342.0,
53095,706,1,53.9,
53107,95,1,63.24,
53124,86,1,462.24,
53127,70,1,655.2,
53146,87,1,3747.0,
53147,94,1,150.7596,
53187,389,1,8.22,
53187,390,1,43.86,
53187,397,2,301.0492,
53187,403,2,61.43,
53187,406,1,1.45,
53187,409,1,679.9,
53187,410,1,43.0,
53187,452,1,291.5,
53187,477,1,9.47,
53187,494,1,12.46,
53187,502,1,5.99,
53194,95,1,32.5002,
53194,136,1,108.0,
53194,734,1,13.48,
53234,186,1,769.32,
53237,108,1,87.96,
53248,67,1,27.14,
53257,669,1,525.0,
53274,652,1,477.5,
53274,660,1,162.0,
53274,666,1,280.0,
53274,667,1,507.5,
53274,668,1,13.42,
53274,670,1,232.5,
53274,672,1,407.5,
53274,680,1,212.4,
53274,703,1,90.0,
53274,724,1,256.0,
53275,92,1,507.84,
53301,86,2,5685.64,
53301,92,1,542.6016,
53343,95,2,3572.5002,
53415,237,1,38.28,
53441,86,1,115.56,
53441,92,1,135.6504,
53455,102,1,48.04,
53455,132,1,35.02,
53465,86,1,237.74,
53468,673,1,657.5,
53484,88,2,78.7992,
53484,90,1,33.99,
53484,95,6,305.3184,
53484,117,1,106.8,
53484,135,2,113.96,
53484,139,2,35.5,
53484,164,1,199.8,
53484,180,1,32.45,
53484,186,1,5.35,
53484,189,1,5.29,
53484,195,1,14.45,
53484,232,1,180.72,
53484,233,1,357.07,
53484,239,4,60.64,
53484,253,2,27.06,
53484,268,3,59.47,
53484,269,3,36.66,
53484,280,1,9.66,
53484,309,3,70.32,
53484,311,3,28.29,
53484,323,2,43.5,
53484,396,1,10.96,
53484,397,1,7.5,
53484,402,1,41.52,
53484,403,1,68.48,
53484,414,1,5.29,
53484,416,1,5.16,
53484,417,1,20.59,
53484,443,1,36.04,
53484,497,1,7.47,
53484,510,1,11.58,
53484,660,1,184.2991,
53484,722,1,49.8,
53488,69,1,8.61,
53490,70,1,540.0,
53490,92,1,65.88,
53524,668,1,96.0,
53528,85,1,28.79,
53532,89,1,102.6,
53532,96,1,113.22,
53547,652,1,307.5,
53547,673,1,645.0,
53583,669,1,507.5,
53831,89,1,23.7,
53831,235,1,24.99,
53831,240,2,207.58,
53885,669,1,507.5,
53885,673,1,645.0,
53888,108,1,84.6,
53888,129,1,19.2,
53888,132,1,57.01,
53890,69,1,34.44,
53890,73,1,33.5004,
53890,85,1,75.28,
53890,89,1,7.11,
53914,95,1,1115.4372,
53920,70,1,83.8008,
53923,70,1,2913.12,
53933,89,1,30.81,
53933,95,3,179.0904,
53933,106,1,80.37,
53933,136,1,111.63,
53933,208,1,4.15,
53933,239,1,3.79,
53933,404,1,43.99,
53933,416,1,2.58,
53933,566,1,189.14,
53956,85,1,57.58,
53960,669,2,1003.1,
53963,84,2,62.48,
53977,95,1,25.4196,
53996,136,4,2117.076,2117.076
53996,161,2,900.9186,900.9186
53996,173,1,90.63,90.63
53996,189,1,189.9,189.9
53996,195,1,37.26,37.26
53996,244,2,140.0,140
53999,73,1,33.5004,
54011,108,1,83.68,
54011,119,1,77.6,
54011,132,1,83.52,
54011,173,1,259.24,
54011,176,1,83.16,
54011,195,1,19.12,
54011,253,1,21.53,
54011,703,1,30.95,
54054,89,1,63.99,
54081,95,1,17.9202,
54081,164,1,172.0,
54081,246,1,16.896,
54081,253,1,68.4,
54081,716,1,92.4,
54092,659,2,196.2,
54117,95,1,2388.0,
54117,108,1,79.8,
54117,136,2,99.56,
54117,246,1,35.9808,
54122,664,1,259.2,
54131,68,1,7.15,
54131,73,1,33.5004,
54131,80,1,23.14,
54131,85,1,15.81,
54131,89,1,7.11,
54149,70,1,327.6,
54150,172,1,272.8,
54159,89,1,47.4,
54159,95,1,28.68,
54179,75,1,90.68,
54189,89,1,130.9044,
54194,86,1,671.92,
54197,106,1,80.37,
54197,108,1,67.96,
54197,111,1,55.08,
54197,114,1,56.4504,
54197,132,1,34.97,
54197,149,1,25.0,
54197,154,1,20.38,
54197,161,1,81.03,
54197,164,1,9.5,
54197,169,1,9.54,
54197,170,1,5.39,
54197,173,1,38.56,
54197,186,1,77.0,
54197,195,1,17.91,
54197,230,1,2.19,
54197,237,1,3.88,
54197,248,1,11.48004,
54197,253,1,10.22,
54197,409,1,1.43,
54197,480,1,3.3,
54197,587,1,19.32,
54204,89,2,35.6004,
54204,164,1,89.9,
54204,323,1,61.1,
54204,429,1,7.17,
54237,70,2,227.7084,
54279,89,1,24.0504,
54279,110,1,47.65,
54279,114,2,47.39,
54279,117,2,237.36,
54279,149,1,17.3,
54279,152,1,37.92,
54279,153,1,37.92,
54279,158,2,257.4,
54279,159,1,8.9,
54279,164,3,315.9,
54279,168,1,37.0,
54279,173,2,99.62,
54279,176,1,37.92,
54279,183,2,480.8,
54279,186,1,112.6,
54279,189,1,52.4,
54279,191,2,76.5,
54279,195,1,50.4,
54279,206,1,118.7,
54279,208,1,30.24,
54279,216,2,73.35,
54279,222,1,48.9,
54279,227,1,30.84,
54279,230,1,121.44,
54279,234,2,91.7,
54279,235,1,26.3,
54279,237,1,201.12,
54279,243,1,23.7501,
54279,247,2,11.68,5.84
54279,250,1,18.36,
54279,253,2,57.04,
54279,254,2,37.0608,
54279,257,2,19.36,9.68
54279,258,2,42.74,21.37
54279,264,2,26.68,13.34
54279,276,2,26.48,13.24
54279,280,2,29.04,14.52
54279,289,2,41.52,20.76
54279,390,1,43.5,
54279,409,1,154.56,
54279,416,1,95.49,
54279,480,1,170.0,
54279,508,1,25.08,
54279,622,2,12.82,6.41
54279,641,3,209.65,
54279,642,1,20.3,
54279,643,3,127.18,
54279,713,1,172.52,
54279,739,1,18.8,
54279,744,1,227.52,
54298,70,3,2535.3096,
54298,84,1,23.48,
54298,85,1,3420.0,
54298,88,1,39.3996,
54298,92,1,23.7498,
54298,95,2,84.8202,
54298,103,1,11.464,
54298,108,1,163.72,
54298,117,1,34.0896,
54298,173,1,18.5,
54298,216,1,49.0512,
54298,237,1,32.9,
54298,246,2,25.6304,
54298,706,1,27.05,
54323,70,1,18956.6532,
54331,108,1,67.4,
54351,114,1,72.1905,
54351,230,1,35.87,
54351,704,1,35.75,
54363,108,1,339.54,
54373,89,1,23.7,
54373,95,1,2388.0,
54373,669,1,507.5,
54373,703,1,60.82,
54382,96,1,18.87,
54391,95,1,933.8544,
54391,253,1,725.4,
54391,403,1,159.1,
54401,70,1,507.2328,
54402,70,1,2460.0,
54407,88,1,81.9396,
54432,70,1,458.64,
54445,86,1,514.6,
54487,85,1,115.16,
54520,70,1,2460.0,
54520,85,1,1710.0,
54520,89,1,71.1,
54520,95,1,4776.0,
54525,108,1,67.4,
54558,85,1,352.0,
54568,86,1,133.1,
54611,89,1,11.6796,
54642,663,1,105.6,
54648,80,1,287.4,
54683,74,1,119.0,
54683,84,1,221.5,
54683,158,1,48.16,
54683,173,1,11.8,
54683,183,1,652.0,
54683,186,1,43.0,
54683,196,2,2442.4,
54683,222,1,37.2,
54683,230,1,12.72,
54683,244,1,169.3,
54683,306,1,37.7,
54683,558,1,40.11,
54704,70,1,28.1796,
54727,70,1,98.28,
54727,95,1,17.9202,
54734,39,1,780.0,
54734,58,1,72.35,
54734,67,1,21.5,
54734,70,1,23.88,
54734,80,1,25.9,
54734,96,1,18.87,
54734,114,1,80.736,
54734,164,1,9.8,
54734,195,1,11.92,
54734,196,1,7.59,
54734,208,1,2.72,
54734,254,1,15.0,
54734,276,1,10.39,
54734,280,1,2.19,
54734,291,1,7.0,
54734,323,2,181.0,
54734,471,1,73.87,
54734,480,1,75.99,
54734,495,1,3.4,
54734,497,2,79.54,
54734,498,1,230.7,
54734,508,2,5.23,
54734,516,2,26.4,
54734,518,1,274.0,
54734,643,1,51.66,
54750,89,1,92.43,
54790,70,1,256.6572,
54790,95,2,103.2302,
54790,114,1,47.12,
54790,116,1,17.94,
54790,117,1,26.5,
54790,382,1,12.98,
54790,641,1,107.82,
54802,87,1,149.88,149.88
54802,89,1,17.1,17.1
54802,96,1,37.8192,37.8192
54813,75,1,291.7,
54826,89,1,289.9,
54827,69,1,60.27,
54827,73,1,33.51,
54827,80,1,23.95,
54827,85,2,1725.81,
54827,89,2,58.7988,
54827,90,1,25.08,
54827,92,1,42.32,
54827,95,2,82.5006,
54827,257,1,53.64,
54827,308,1,5.18,
54858,95,1,51.8808,
54880,86,1,255.63,
54904,89,1,26.1396,
54904,95,3,192.24,
54950,679,1,154.8,
54950,680,1,212.4,
55045,247,1,3.7,
55045,260,1,9.53,
55045,263,1,8.97,
55045,264,1,6.67,
55045,268,1,7.17,
55045,276,1,6.62,
55045,288,1,11.54,
55045,289,1,20.76,
55045,290,1,3.3,
55045,622,1,5.18,
55068,85,1,70.4,
55068,86,2,305.96,
55068,88,1,50.9598,
55068,92,1,42.32,
55083,669,1,507.5,
55123,108,1,83.2,
55128,88,1,152.8794,
55147,89,2,160.1796,
55147,91,1,15.9,
55147,95,1,56.9508,
55147,143,1,185.47,
55171,62,1,78.9996,
55171,95,1,2388.0,
55171,660,1,155.7,
55187,92,1,33.0,
55187,95,2,103.8702,
55187,149,1,25.0,
55187,153,1,15.48,
55187,156,1,12.0,
55187,236,1,62.48,
55245,86,1,577.8,
55266,85,1,1710.0,
55266,95,1,82.4402,
55296,69,1,34.44,34.44
55296,73,1,41.43,41.43
55296,75,1,87.51,87.51
55296,80,1,23.95,23.95
55296,81,1,15.68,15.68
55296,85,1,94.86,94.86
55296,86,1,38.94,38.94
55296,95,1,108.0702,108.0702
55296,96,1,71.73,71.73
55296,114,1,54.72,54.72
55296,132,1,10.62,10.62
55296,139,1,44.85,44.85
55296,152,1,9.66,9.66
55296,153,1,10.49,10.49
55296,202,1,21.6,21.6
55296,230,1,7.6,7.6
55296,233,1,9.08,9.08
55296,235,1,23.2599,23.2599
55296,241,1,7.8,7.8
55296,244,1,10.25,10.25
55296,248,1,8.23,8.23
55296,250,1,5.0,5
55296,251,1,8.73,8.73
55296,376,1,18.85,18.85
55296,661,1,149.1504,149.1504
55296,672,1,84.35,84.35
55296,703,1,60.82,60.82
55296,714,1,15.38,15.38
55296,736,1,26.16,26.16
55296,744,1,24.0,24
55302,70,1,117.4392,
55302,95,1,133.7306,
55325,70,1,520.38,
55354,73,1,13.81,
55354,89,2,227.51,
55354,95,2,298.9506,
55354,108,1,444.52,
55354,426,1,3.99,
55380,70,1,65.52,
55385,86,1,716.82,
55386,80,1,23.14,
55386,85,1,74.54,
55386,103,1,11.54,
55386,257,1,41.88,
55386,289,1,20.76,
55386,653,1,194.4,
55386,669,1,507.5,
55388,108,2,828.0,
55388,124,2,175.4802,
55388,132,2,97.5,
55388,172,2,541.62,
55388,486,2,366.57,
55388,703,2,476.5212,
55416,62,3,52.8,39.6
55416,87,1,21.48,21.48
55416,88,7,304.1292,128.3
55416,89,3,86.88,56.32
55416,90,6,178.4808,89.8404
55416,91,1,11.95,11.95
55416,92,6,200.16,97.41
55416,94,2,43.0596,
55416,95,19,2149.1242,1418.4574
55416,96,11,339.4088,200.6996
55416,97,2,9.24,
55416,108,2,142.88,71.44
55416,114,10,261.11,164.33
55416,116,5,171.93,92.4
55416,117,13,629.45,518.42
55416,118,2,60.84,60.84
55416,119,4,172.68,150.9
55416,128,4,57.55,34.02
55416,130,1,23.2704,23.2704
55416,138,2,74.4048,
55416,143,1,151.0692,
55416,145,1,13.5,
55416,149,5,210.8808,16.74
55416,153,5,25.42,17.15
55416,156,12,278.23,81.97
55416,158,4,121.32,93.08
55416,159,3,85.72,42.4
55416,161,1,34.26,34.26
55416,164,12,924.17,678.07
55416,165,2,96.17,96.17
55416,168,1,10.36,10.36
55416,169,4,141.17,29.45
55416,170,1,21.8,21.8
55416,173,4,46.38,32.46
55416,175,2,67.02,67.02
55416,176,2,26.18,16.62
55416,180,1,12.84,12.84
55416,181,5,222.4902,183.5502
55416,182,2,48.18,48.18
55416,183,6,194.88,171.5
55416,184,1,2.72,
55416,186,5,183.07,133.17
55416,189,2,41.86,41.86
55416,191,2,41.8,20.9
55416,195,9,236.2432,106.42
55416,196,12,75.58,9.8
55416,202,1,14.4,14.4
55416,206,1,18.99,18.99
55416,208,2,22.87,
55416,216,5,94.13,21.77
55416,222,3,37.09,23.47
55416,227,2,26.94,11.28
55416,230,5,46.27,35.88
55416,232,1,24.4,
55416,234,9,175.2,88.28
55416,235,6,88.66,68.36
55416,236,5,85.02,24.86
55416,237,7,185.18,133.92
55416,239,1,12.15,12.15
55416,240,13,1377.3004,1054.6204
55416,244,7,582.66,390.28
55416,246,2,23.03,13.16
55416,247,1,23.3202,23.3202
55416,248,5,53.27,
55416,251,3,61.96,37.42
55416,253,5,88.34,11.7
55416,254,3,46.18,46.18
55416,257,6,89.01,
55416,259,2,22.72,
55416,260,5,240.01,
55416,263,2,34.39,
55416,264,2,57.24,
55416,268,2,76.49,
55416,269,1,20.46,
55416,276,6,139.51,
55416,277,2,15.48,
55416,280,4,62.96,
55416,289,3,62.34,
55416,290,1,11.91,
55416,305,1,29.0,
55416,308,4,130.46,
55416,310,1,19.1,
55416,311,1,28.16,
55416,323,11,511.95,292.14
55416,380,1,20.55,
55416,381,1,14.97,14.97
55416,382,11,400.9,245.77
55416,387,10,205.8,32.59
55416,388,1,22.6,22.6
55416,389,1,18.36,18.36
55416,390,3,36.76,36.76
55416,391,1,8.4,
55416,393,9,167.9,104.27
55416,395,1,9.65,
55416,396,2,11.54,11.54
55416,397,8,133.52,99.34
55416,398,1,7.96,7.96
55416,399,2,33.71,
55416,402,7,307.4202,194.46
55416,403,6,328.62,328.62
55416,404,1,29.35,29.35
55416,405,3,31.57,31.57
55416,406,3,43.84,43.84
55416,409,7,84.19,54.43
55416,410,3,10.12,9.39
55416,412,3,76.38,76.38
55416,413,2,24.66,
55416,414,1,7.98,
