id,distributorprofile_id,name,uf
29311,8,Itapetininga,SP
29312,8,Itapeva,SP
29313,8,Itapevi,SP
29314,8,Itapira,SP
29315,8,Itapirapuã Paulista,SP
29316,8,Itápolis,SP
29317,8,Itaporanga,SP
29318,8,Itapuí,SP
29319,8,Itapura,SP
29320,8,Itaquaquecetuba,SP
29321,8,Itararé,SP
29322,8,Itariri,SP
29323,8,Itatiba,SP
29324,8,Itatinga,SP
29325,8,Itirapina,SP
29326,8,Itirapuã,SP
29327,8,Itobi,SP
29328,8,Itu,SP
29329,8,Itupeva,SP
29330,8,Ituverava,SP
29331,8,Jaborandi,SP
29332,8,Jaboticabal,SP
29333,8,Jacareí,SP
29334,8,Jaci,SP
29335,8,Jacupiranga,SP
29336,8,Jaguariúna,SP
29337,8,Jales,SP
29338,8,Jambeiro,SP
29339,8,Jandira,SP
29340,8,Jardinópolis,SP
29341,8,Jarinu,SP
29342,8,Jaú,SP
29343,8,Jeriquara,SP
29344,8,Joanópolis,SP
29345,8,João Ramalho,SP
29346,8,José Bonifácio,SP
29347,8,Júlio Mesquita,SP
29348,8,Jumirim,SP
29349,8,Jundiaí,SP
29350,8,Junqueirópolis,SP
29351,8,Juquiá,SP
29352,8,Juquitiba,SP
29353,8,Lagoinha,SP
29354,8,Laranjal Paulista,SP
29355,8,Lavínia,SP
29356,8,Lavrinhas,SP
29357,8,Leme,SP
29358,8,Lençóis Paulista,SP
29359,8,Limeira,SP
29360,8,Lindóia,SP
29361,8,Lins,SP
29362,8,Lorena,SP
29363,8,Lourdes,SP
29364,8,Louveira,SP
29365,8,Lucélia,SP
29366,8,Lucianópolis,SP
29367,8,Luís Antônio,SP
29368,8,Luiziânia,SP
29369,8,Lupércio,SP
29370,8,Lutécia,SP
29371,8,Macatuba,SP
29372,8,Macaubal,SP
29373,8,Macedônia,SP
29374,8,Magda,SP
29375,8,Mairinque,SP
29376,8,Mairiporã,SP
29377,8,Manduri,SP
29378,8,Marabá Paulista,SP
29379,8,Maracaí,SP
29380,8,Marapoama,SP
29381,8,Mariápolis,SP
29382,8,Marília,SP
29383,8,Marinópolis,SP
29384,8,Martinópolis,SP
29385,8,Matão,SP
29386,8,Mauá,SP
29387,8,Mendonça,SP
29388,8,Meridiano,SP
29389,8,Mesópolis,SP
29390,8,Miguelópolis,SP
29391,8,Mineiros do Tietê,SP
29392,8,Mira Estrela,SP
29393,8,Miracatu,SP
29394,8,Mirandópolis,SP
29395,8,Mirante do Paranapanema,SP
29396,8,Mirassol,SP
29397,8,Mirassolândia,SP
29398,8,Mococa,SP
29399,8,Mogi das Cruzes,SP
29400,8,Mogi Guaçu,SP
29401,8,Mogi Mirim,SP
29402,8,Mombuca,SP
29403,8,Monções,SP
29404,8,Mongaguá,SP
29405,8,Monte Alegre do Sul,SP
29406,8,Monte Alto,SP
29407,8,Monte Aprazível,SP
29408,8,Monte Azul Paulista,SP
29409,8,Monte Castelo,SP
29410,8,Monte Mor,SP
29411,8,Monteiro Lobato,SP
29412,8,Morro Agudo,SP
29413,8,Morungaba,SP
29414,8,Motuca,SP
29415,8,Murutinga do Sul,SP
29416,8,Nantes,SP
29417,8,Narandiba,SP
29418,8,Natividade da Serra,SP
29419,8,Nazaré Paulista,SP
29420,8,Neves Paulista,SP
29421,8,Nhandeara,SP
39455,58,Araçoiaba da Serra,SP
39491,58,Franco da Rocha,SP
39527,58,Louveira,SP
39563,58,Redenção da Serra,SP
39599,58,Taubaté,SP
39635,61,Itu,SP
39671,61,Holambra,SP
39707,68,Holambra,SP
39743,70,Serra Negra,SP
39772,74,Águas de São Pedro,SP
39808,87,Vargem,SP
39844,89,Bragança Paulista,SP
39880,92,Americana,SP
39916,95,Morungaba,SP
39952,96,Cajamar,SP
39987,101,Guarulhos,SP
40127,97,Espera Feliz,MG
40162,97,Bragança Paulista,SP
40197,111,Guapiaçu,SP
40232,110,Marília,SP
40267,110,Jundiaí,SP
40302,95,Jaguariúna,SP
40337,86,Pedreira,SP
40407,121,Guarulhos,SP
40442,121,Paulínia,SP
40477,121,Votorantim,SP
40547,86,Limeira,SP
40581,86,Mairinque,SP
40649,137,Alfredo Marcondes,SP
40683,145,Valinhos,SP
40717,156,Araçatuba,SP
40751,156,Chavantes,SP
40819,156,Penápolis,SP
40853,156,Santa Clara d`Oeste,SP
40887,156,Votorantim,SP
40921,159,Itu,SP
40955,160,Sorocaba,SP
40989,164,Ribeirão Preto,SP
41023,165,Valinhos,SP
41056,168,Mogi Mirim,SP
41122,183,Sorocaba,SP
41155,183,Louveira,SP
41188,190,São Bernardo do Campo,SP
41221,202,Curitiba,PR
41287,215,São José do Rio Pardo,SP
41320,216,Pouso Alegre,MG
41353,215,Aguaí,SP
41386,226,Sumaré,SP
41419,224,Guarulhos,SP
41452,224,Mogi das Cruzes,SP
41485,224,Caxambu,MG
41518,224,Cascavel,PR
41551,184,Bariri,SP
41584,184,Espírito Santo do Pinhal,SP
41617,184,Jundiaí,SP
41650,184,Pirassununga,SP
41683,184,São Sebastião,SP
41716,236,Araras,SP
41749,236,Nova Odessa,SP
41782,238,Barueri,SP
41815,239,Santo André,SP
41848,245,Santos,SP
41881,257,Jandira,SP
41914,258,Monte Sião,MG
41947,258,Analândia,SP
41980,272,Jundiaí,SP
42013,284,Campinas,SP
42045,284,Bragança Paulista,SP
42077,72,Lindóia,SP
42109,304,Taboão da Serra,SP
42141,309,Sorocaba,SP
42173,60,Itanhaém,SP
42232,321,Guarulhos,SP
42264,321,Nazaré Paulista,SP
42296,323,São Caetano do Sul,SP
42328,325,Diadema,SP
42424,329,Amparo,SP
42456,334,Lindóia,SP
42488,336,Pato Branco,PR
42519,336,Paranaguá,PR
42581,340,Pirassununga,SP
42612,345,Jaguariúna,SP
42643,346,Indaiatuba,SP
42674,352,Suzano,SP
42705,345,Artur Nogueira,SP
42736,356,Rio de Janeiro,RJ
42767,275,Aparecida,SP
42798,275,Campo Limpo Paulista,SP
42829,275,Iguape,SP
42860,275,Lorena,SP
42891,275,Piracaia,SP
42922,275,São José do Barreiro,SP
42953,275,Várzea Paulista,SP
42984,364,Amparo,SP
43015,325,Piracicaba,SP
43046,413,Valinhos,SP
43077,421,São João de Meriti,RJ
43108,180,Araçariguama,SP
43139,180,Capela do Alto,SP
43170,180,Itapeva,SP
43201,180,Mogi Mirim,SP
43232,180,Ribeirão Preto,SP
43263,180,Silveiras,SP
43325,441,Itapetininga,SP
43356,449,São Paulo,SP
43387,456,Piquete,SP
43418,464,Taubaté,SP
43444,476,Passos,MG
43476,498,Mogi Mirim,SP
43512,506,Monte Alegre do Sul,SP
43761,528,São Roque,SP
43792,530,Morungaba,SP
43823,531,Caraguatatuba,SP
43854,531,Mogi das Cruzes,SP
43885,531,Embaúba,SP
43916,531,Nova Guataporanga,SP
43947,531,Patrocínio Paulista,SP
43978,531,Taboão da Serra,SP
44009,531,Guaíra,SP
44040,531,Indiana,SP
44071,531,Pirapozinho,SP
44102,531,Rancharia,SP
44133,531,Bariri,SP
44164,531,Itararé,SP
44195,531,Lindóia,SP
44226,531,Sabino,SP
44257,531,Brejo Alegre,SP
44288,531,Cardoso,SP
44319,531,Mendonça,SP
44350,531,Neves Paulista,SP
44381,531,São Roque,SP
44412,531,Tarabai,SP
44443,531,Vinhedo,SP
44474,546,Araraquara,SP
39456,58,Araras,SP
39492,58,Guararema,SP
39528,58,Mairinque,SP
39564,58,Registro,SP
39600,58,Tietê,SP
39636,61,Atibaia,SP
39672,61,Bom Jesus dos Perdões,SP
39708,68,Jaguariúna,SP
39744,70,Águas de Lindóia,SP
39773,74,São Pedro,SP
39809,87,Tuiuti,SP
39845,87,Campinas,SP
39881,92,Rio Claro,SP
39917,95,Tuiuti,SP
39953,96,Amparo,SP
39988,101,Atibaia,SP
40128,97,Espinosa,MG
40163,97,São João da Boa Vista,SP
40198,111,Monte Azul Paulista,SP
40233,110,Barretos,SP
40268,110,Vinhedo,SP
40373,121,Americana,SP
40408,121,Holambra,SP
40443,121,Pedreira,SP
40478,125,São Paulo,SP
40548,86,Bragança Paulista,SP
40582,86,Araçariguama,SP
40650,137,Altinópolis,SP
40684,145,Vinhedo,SP
40718,156,Araçoiaba da Serra,SP
40752,156,Conchal,SP
40786,156,Jardinópolis,SP
40820,156,Pereira Barreto,SP
40854,156,Santa Cruz do Rio Pardo,SP
40888,156,Votuporanga,SP
40922,159,Itatiba,SP
40956,161,São Bernardo do Campo,SP
40990,164,Santa Rita do Passa Quatro,SP
41024,165,Aguaí,SP
41057,168,Divinolândia,SP
41123,183,Itu,SP
41156,183,Paulínia,SP
41189,190,Mauá,SP
41222,202,Florianópolis,SC
41255,213,Santo André,SP
41288,215,Paulínia,SP
41321,216,Ipuiúna,MG
41387,226,Praia Grande,SP
41420,224,São Bernardo do Campo,SP
41453,224,Ubatuba,SP
41486,224,Alfenas,MG
41519,224,Paranaguá,PR
41552,184,Barra Bonita,SP
41585,184,Fernandópolis,SP
41618,184,Leme,SP
41651,184,Pitangueiras,SP
41684,184,São Sebastião da Grama,SP
41750,236,Paulínia,SP
41816,239,Diadema,SP
41849,245,São Vicente,SP
41882,257,Itapevi,SP
41915,258,São Pedro,SP
41948,258,Itirapina,SP
41981,275,São Paulo,SP
42014,284,Americana,SP
42046,284,Itatiba,SP
42078,297,Rio de Janeiro,RJ
42110,304,Cajamar,SP
42142,309,Serra Negra,SP
42233,321,Osasco,SP
42265,321,Atibaia,SP
42297,323,Guarulhos,SP
42329,325,Guarulhos,SP
42425,329,Atibaia,SP
42457,334,Socorro,SP
42520,336,Guaratuba,PR
42551,340,Lençóis Paulista,SP
42582,340,Piracicaba,SP
42613,345,São Paulo,SP
42644,346,Itu,SP
42675,353,Socorro,SP
42706,345,Engenheiro Coelho,SP
42737,356,Belo Horizonte,MG
42768,275,Araçoiaba da Serra,SP
42799,275,Campos do Jordão,SP
42830,275,Ilha Comprida,SP
42861,275,Louveira,SP
42892,275,Piracicaba,SP
42923,275,São José do Rio Pardo,SP
42954,275,Vinhedo,SP
42985,364,Jaguariúna,SP
43016,413,Campinas,SP
43047,413,Vinhedo,SP
43078,421,Nova Iguaçu,RJ
43109,180,Araçoiaba da Serra,SP
43140,180,Caraguatatuba,SP
43171,180,Itapira,SP
43202,180,Mongaguá,SP
43233,180,Rio das Pedras,SP
43264,180,Socorro,SP
43326,441,Campinas,SP
43357,449,São Caetano do Sul,SP
43388,456,Itajubá,MG
43419,464,Limeira,SP
43477,498,Mogi Guaçu,SP
43513,506,Santo Antônio de Posse,SP
43762,528,Cajamar,SP
43793,530,Jundiaí,SP
43824,531,Carapicuíba,SP
43855,531,Mogi Guaçu,SP
43886,531,Embu-Guaçu,SP
43917,531,Nova Independência,SP
43948,531,Paulicéia,SP
43979,531,Tatuí,SP
44010,531,Guapiaçu,SP
44041,531,Indiaporã,SP
44072,531,Pirassununga,SP
44103,531,Andradina,SP
44134,531,Barra Bonita,SP
44165,531,Itariri,SP
44196,531,Lins,SP
44227,531,Sagres,SP
44258,531,Brodowski,SP
44289,531,Casa Branca,SP
44320,531,Meridiano,SP
44351,531,Nhandeara,SP
44382,531,São Sebastião,SP
44413,531,Tarumã,SP
44444,531,Viradouro,SP
44475,546,Ribeirão Preto,SP
39457,58,Artur Nogueira,SP
39493,58,Guaratinguetá,SP
39529,58,Mairiporã,SP
39565,58,Ribeirão Pires,SP
39601,58,Torre de Pedra,SP
39637,61,Itatiba,SP
39673,61,Jarinu,SP
39709,68,Lindóia,SP
39745,70,Bragança Paulista,SP
39774,74,Piracicaba,SP
39810,87,Atibaia,SP
39846,87,Socorro,SP
39882,92,Rio das Pedras,SP
39918,95,Itatiba,SP
39954,96,Jaguariúna,SP
39989,101,Jundiaí,SP
40094,102,Veranópolis,RS
40129,97,Espírito Santo do Dourado,MG
40164,97,Piracicaba,SP
40199,111,Presidente Prudente,SP
40234,110,Franca,SP
40269,110,Valinhos,SP
40374,121,Amparo,SP
40409,121,Hortolândia,SP
40479,125,São José dos Campos,SP
40549,86,Louveira,SP
40583,86,Engenheiro Coelho,SP
40685,145,Sumaré,SP
40719,156,Aramina,SP
40753,156,Cordeirópolis,SP
40787,156,Jaú,SP
40821,156,Piedade,SP
40855,156,Santa Gertrudes,SP
40923,159,Atibaia,SP
40957,161,Santo André,SP
40991,164,Cajuru,SP
41025,165,Águas da Prata,SP
41058,168,São José do Rio Pardo,SP
41124,183,Itapetininga,SP
41157,183,Hortolândia,SP
41190,192,Amparo,SP
41223,202,Bela Vista do Maranhão,MA
41256,213,São Caetano do Sul,SP
41289,215,Hortolândia,SP
41322,216,Senador José Bento,MG
41388,226,Embu,SP
41421,224,Santo André,SP
41454,224,Suzano,SP
41487,224,Montes Claros,MG
41520,224,Apucarana,PR
41553,184,Barretos,SP
41586,184,Franca,SP
41619,184,Lindóia,SP
41652,184,Piratininga,SP
41685,184,São Simão,SP
41718,236,Artur Nogueira,SP
41751,236,Pedreira,SP
41817,239,Itapevi,SP
41850,245,Praia Grande,SP
41883,257,Carapicuíba,SP
41916,258,Elias Fausto,SP
41949,258,Corumbataí,SP
42015,284,Piracicaba,SP
42047,284,Sorocaba,SP
42079,297,São Paulo,SP
42111,304,Caieiras,SP
42143,309,Ribeirão Preto,SP
42202,315,Catanduva,SP
42234,321,Mauá,SP
42266,321,Juquitiba,SP
42298,323,São Salvador do Tocantins,TO
42330,325,São Caetano do Sul,SP
42362,275,Pirapora do Bom Jesus,SP
42394,325,Sorocaba,SP
42458,334,Monte Sião,MG
42490,336,Irati,PR
42521,336,Porto Belo,SC
42552,340,São Paulo,SP
42583,340,Mococa,SP
42614,345,Socorro,SP
42645,346,Salto,SP
42676,353,Águas de Lindóia,SP
42707,345,Paulínia,SP
42738,356,Campinas,SP
42769,275,Araras,SP
42800,275,Cananéia,SP
42831,275,Ilhabela,SP
42862,275,Mairinque,SP
42893,275,Piraju,SP
42924,275,São José dos Campos,SP
42955,275,Votorantim,SP
42986,364,Pedreira,SP
43017,413,Campo Limpo Paulista,SP
43048,413,Sumaré,SP
43079,421,Belford Roxo,RJ
43110,180,Araras,SP
43141,180,Casa Branca,SP
43172,180,Itararé,SP
43203,180,Monte Alegre do Sul,SP
43234,180,Roseira,SP
43265,180,Sorocaba,SP
43296,428,São Paulo,SP
43327,441,Porto Alegre,RS
43358,449,Diadema,SP
43389,456,Ubatuba,SP
43420,464,Rio Claro,SP
43478,498,Salto,SP
43514,506,Lindóia,SP
43763,528,São Caetano do Sul,SP
43825,531,Catanduva,SP
43856,531,Osasco,SP
43887,531,Emilianópolis,SP
43918,531,Nova Luzitânia,SP
43949,531,Paulistânia,SP
43980,531,Taubaté,SP
44011,531,Guapiara,SP
44042,531,Inúbia Paulista,SP
44073,531,Piratininga,SP
44104,531,Angatuba,SP
44135,531,Barra do Chapéu,SP
44166,531,Itatinga,SP
44197,531,Lorena,SP
44228,531,Sales,SP
44259,531,Brotas,SP
44290,531,Cássia dos Coqueiros,SP
44321,531,Mesópolis,SP
44352,531,Santa Rosa de Viterbo,SP
44383,531,São Sebastião da Grama,SP
44414,531,Tejupá,SP
44445,531,Vista Alegre do Alto,SP
44476,546,Rio Claro,SP
39458,58,Atibaia,SP
39494,58,Guareí,SP
39530,58,Miracatu,SP
39566,58,Rio Claro,SP
39602,58,Tremembé,SP
39638,61,Bragança Paulista,SP
39674,61,Joanópolis,SP
39710,68,Monte Alegre do Sul,SP
39775,74,Limeira,SP
39811,87,Piracaia,SP
39847,87,Serra Negra,SP
39883,92,Iracemápolis,SP
39919,95,Jacutinga,MG
39955,96,Campo Limpo Paulista,SP
39990,101,Bragança Paulista,SP
40095,102,Nova Prata,RS
40130,97,Espírito Santo do Pinhal,SP
40165,97,Bauru,SP
40200,111,Franca,SP
40235,17,Campinas,SP
40270,110,Sumaré,SP
40340,119,Jaguariúna,SP
40375,121,Araçariguama,SP
40410,121,Ibiúna,SP
40445,121,Piedade,SP
40480,125,Bragança Paulista,SP
40550,86,Capivari,SP
40584,86,Conchal,SP
40652,137,Alumínio,SP
40686,145,Hortolândia,SP
40720,156,Araraquara,SP
40754,156,Corumbataí,SP
40788,156,Jumirim,SP
40822,156,Pilar do Sul,SP
40856,156,Santo Expedito,SP
40890,83,Diadema,SP
40924,159,Jundiaí,SP
40992,164,Santa Rosa de Viterbo,SP
41026,165,Santo Antônio de Posse,SP
41059,168,Vargem Grande do Sul,SP
41092,182,Adamantina,SP
41125,183,Tatuí,SP
41158,183,Vinhedo,SP
41191,192,Águas de Lindóia,SP
41224,202,Maceió,AL
41257,213,São Bernardo do Campo,SP
41290,215,Serra Negra,SP
41323,216,Poços de Caldas,MG
41389,226,Barueri,SP
41422,224,Jundiaí,SP
41455,224,Ferraz de Vasconcelos,SP
41488,224,Andradas,MG
41521,224,Umuarama,PR
41554,184,Barueri,SP
41587,184,Franco da Rocha,SP
41620,184,Lins,SP
41653,184,Pompéia,SP
41686,184,São Vicente,SP
41719,236,Campinas,SP
41752,236,Piracicaba,SP
41785,238,Cabreúva,SP
41818,240,São Paulo,SP
41851,245,Cubatão,SP
41884,257,Osasco,SP
41917,258,Sumaré,SP
41950,258,Vinhedo,SP
42016,284,Cajamar,SP
42048,284,Tatuí,SP
42112,304,Arujá,SP
42144,309,Limeira,SP
42203,315,Catanduvas,PR
42235,321,Diadema,SP
42267,321,Itanhaém,SP
42299,322,Gravataí,RS
42331,325,Cotia,SP
42427,330,São Paulo,SP
42459,334,Serra Negra,SP
42491,336,Cianorte,PR
42522,325,Jundiaí,SP
42553,340,São José do Rio Preto,SP
42584,340,Guaxupé,MG
42615,345,Itatiba,SP
42646,346,Americana,SP
42677,353,Lindóia,SP
42708,345,Holambra,SP
42739,356,Valinhos,SP
42770,275,Areias,SP
42801,275,Canas,SP
42832,275,Indaiatuba,SP
42863,275,Mineiros do Tietê,SP
42894,275,Pirassununga,SP
42925,275,São Luís do Paraitinga,SP
42956,275,Ubatuba,SP
42987,364,Monte Alegre do Sul,SP
43049,413,Bragança Paulista,SP
43080,421,Nilópolis,RJ
43111,180,Areias,SP
43142,180,Cerqueira César,SP
43173,180,Itariri,SP
43204,180,Monte Mor,SP
43235,180,Santa Bárbara d`Oeste,SP
43266,180,Sumaré,SP
43297,428,São José dos Campos,SP
43328,441,Belém,PA
43390,456,Parati,RJ
43447,476,São Carlos,SP
43479,498,Itu,SP
43515,506,Águas de Lindóia,SP
43764,530,Americana,SP
43795,530,Artur Nogueira,SP
43826,531,Cotia,SP
43857,531,Ourinhos,SP
43888,531,Engenheiro Coelho,SP
43919,531,Novo Horizonte,SP
43950,531,Paulo de Faria,SP
43981,531,Valinhos,SP
44012,531,Guará,SP
44043,531,Ipaussu,SP
44074,531,Pitangueiras,SP
44105,531,Anhembi,SP
44136,531,Barra do Turvo,SP
44167,531,Itirapina,SP
44198,531,Lourdes,SP
44229,531,Sales Oliveira,SP
44260,531,Buri,SP
44291,531,Castilho,SP
44322,531,Miguelópolis,SP
44353,531,Santa Salete,SP
44384,531,São Simão,SP
44415,531,Teodoro Sampaio,SP
44446,531,Vitória Brasil,SP
44477,546,Itirapina,SP
39459,58,Bertioga,SP
39495,58,Guarujá,SP
39531,58,Mogi das Cruzes,SP
39567,58,Rio das Pedras,SP
39603,58,Tuiuti,SP
39639,61,Pinhalzinho,SP
39675,61,Piracaia,SP
39711,68,Pedreira,SP
39776,74,São João da Boa Vista,SP
39812,87,Joanópolis,SP
39848,87,Águas de Lindóia,SP
39884,92,Santa Bárbara d`Oeste,SP
39920,95,Monte Sião,MG
39956,96,Santo Antônio de Posse,SP
39991,101,Amparo,SP
40096,102,Nova Bassano,RS
40131,97,Espírito Santo do Turvo,SP
40166,97,Araraquara,SP
40201,111,Jaboticabal,SP
40236,17,Hortolândia,SP
40271,110,Paulínia,SP
40341,119,Morungaba,SP
40411,121,Indaiatuba,SP
40446,121,Pindamonhangaba,SP
40481,125,Atibaia,SP
40551,86,Rafard,SP
40653,137,Álvaro de Carvalho,SP
40687,145,Paulínia,SP
40721,156,Arco-Íris,SP
40755,156,Cosmópolis,SP
40789,156,Laranjal Paulista,SP
40823,156,Pindamonhangaba,SP
40857,156,São Joaquim da Barra,SP
40891,83,São Paulo,SP
40925,159,Morungaba,SP
40993,164,Tapiratiba,SP
41027,165,Borda da Mata,MG
41060,168,Mococa,SP
41093,182,Pacaembu,SP
41126,183,Salto,SP
41159,183,Valinhos,SP
41192,192,Lindóia,SP
41225,202,Salvador,BA
41258,213,Diadema,SP
41291,215,Araras,SP
41324,216,Santa Rita de Caldas,MG
41390,226,Taubaté,SP
41423,224,Piracicaba,SP
41456,224,Itapecerica da Serra,SP
41489,224,Paracatu,MG
41522,224,Paranavaí,PR
41555,184,Batatais,SP
41588,184,Garça,SP
41621,184,Lorena,SP
41654,184,Porto Feliz,SP
41687,184,Serrana,SP
41720,236,Capivari,SP
41753,236,Pirassununga,SP
41786,238,Salto,SP
41819,240,Campinas,SP
41852,245,São Paulo,SP
41885,257,Cotia,SP
41918,258,Hortolândia,SP
41951,258,Conchal,SP
41984,275,Tatuí,SP
42017,284,Campo Limpo Paulista,SP
42049,284,Atibaia,SP
42081,297,Curitiba,PR
42113,304,Itapevi,SP
42145,309,Diadema,SP
42236,321,Carapicuíba,SP
42268,321,Mogi das Cruzes,SP
42300,322,Cachoeirinha,RS
42332,275,Arujá,SP
42364,275,Osasco,SP
42396,328,São Bernardo do Campo,SP
42428,333,São Paulo,SP
42460,334,Itapira,SP
42492,336,Paranavaí,PR
42523,325,Atibaia,SP
42554,340,Bauru,SP
42585,340,Bebedouro,SP
42678,353,Mogi Guaçu,SP
42709,345,Hortolândia,SP
42740,356,Vitória,ES
42771,275,Areiópolis,SP
42802,275,Capão Bonito,SP
42833,275,Iperó,SP
42864,275,Miracatu,SP
42895,275,Porto Feliz,SP
42926,275,São Manuel,SP
42957,245,Araçoiaba da Serra,SP
42988,364,Serra Negra,SP
43050,413,Caieiras,SP
43112,180,Areiópolis,SP
43143,180,Cerquilho,SP
43174,180,Itobi,SP
43205,180,Morro Agudo,SP
43236,180,Santa Cruz das Palmeiras,SP
43267,180,Tambaú,SP
43298,428,Jacareí,SP
43329,441,Fortaleza,CE
43360,341,São Bernardo do Campo,SP
43448,476,Jaú,SP
43480,498,Atibaia,SP
43516,506,Monte Sião,MG
43765,530,Sumaré,SP
43827,531,Cubatão,SP
43858,531,Paulínia,SP
43889,531,Espírito Santo do Pinhal,SP
43920,531,Nuporanga,SP
43951,531,Pederneiras,SP
43982,531,Várzea Paulista,SP
44013,531,Guaraçaí,SP
44044,531,Iperó,SP
44075,531,Planalto,SP
44106,531,Anhumas,SP
44137,531,Barrinha,SP
44168,531,Itirapuã,SP
44199,531,Louveira,SP
44230,531,Salesópolis,SP
44261,531,Buritama,SP
44292,531,Catiguá,SP
44323,531,Mineiros do Tietê,SP
44354,531,Santana de Parnaíba,SP
44385,531,Sarapuí,SP
44416,531,Terra Roxa,SP
44447,531,Votuporanga,SP
44478,546,Limeira,SP
39460,58,Biritiba-Mirim,SP
39496,58,Holambra,SP
39532,58,Mogi Mirim,SP
39568,58,Rio Grande da Serra,SP
39604,58,Valinhos,SP
39640,61,Valinhos,SP
39676,61,Nazaré Paulista,SP
39712,68,Serra Negra,SP
39777,74,Espírito Santo do Pinhal,SP
39813,87,Jarinu,SP
39849,87,Lindóia,SP
39885,92,Charqueada,SP
39957,96,Santo André,SP
39992,101,Socorro,SP
40097,102,Nova Araçá,RS
40132,97,Frei Gaspar,MG
40167,97,Ribeirão Preto,SP
40202,111,Catanduva,SP
40237,17,Itatiba,SP
40272,110,Indaiatuba,SP
40412,121,Iperó,SP
40447,121,Piracicaba,SP
40482,125,Itatiba,SP
40517,86,Campinas,SP
40552,86,Tietê,SP
40654,137,Álvares Machado,SP
40722,156,Arealva,SP
40756,156,Cravinhos,SP
40790,156,Lençóis Paulista,SP
40824,156,Pindorama,SP
40858,156,São José do Rio Pardo,SP
40892,83,Jundiaí,SP
40926,159,Jarinu,SP
40994,164,Divinolândia,SP
41028,165,Santo Antônio do Jardim,SP
41061,168,Pirassununga,SP
41094,182,Flórida Paulista,SP
41127,183,Atibaia,SP
41160,183,Sumaré,SP
41193,192,Serra Negra,SP
41226,202,Feira de Santana,BA
41259,213,São Paulo,SP
41292,215,Vargem Grande do Sul,SP
41325,216,Ibitiúra de Minas,MG
41358,226,São Bernardo do Campo,SP
41391,226,Limeira,SP
41424,224,Franca,SP
41457,224,Hortolândia,SP
41490,224,Patos de Minas,MG
41523,224,Palmas,PR
41556,184,Bauru,SP
41589,184,Guaíra,SP
41622,184,Louveira,SP
41655,184,Porto Ferreira,SP
41688,184,Serra Azul,SP
41721,236,Casa Branca,SP
41754,236,Porto Ferreira,SP
41820,240,São Caetano do Sul,SP
41853,245,Itu,SP
41886,257,Santana de Parnaíba,SP
41919,258,Limeira,SP
41952,258,Valinhos,SP
41985,275,Santos,SP
42018,284,Franco da Rocha,SP
42050,284,Mogi Mirim,SP
42082,297,Belo Horizonte,MG
42114,304,Ferraz de Vasconcelos,SP
42146,309,São Caetano do Sul,SP
42205,318,Brasília,DF
42237,321,Suzano,SP
42269,321,Santa Isabel,SP
42301,322,Sapiranga,RS
42333,275,Barueri,SP
42397,328,São Caetano do Sul,SP
42429,333,Cotia,SP
42461,334,Mogi Mirim,SP
42493,336,Cornélio Procópio,PR
42524,325,Campinas,SP
42555,340,Carmo do Rio Claro,MG
42586,340,Barretos,SP
42617,345,Jundiaí,SP
42648,346,Cabreúva,SP
42679,353,Mogi Mirim,SP
42710,345,Cabreúva,SP
42772,275,Artur Nogueira,SP
42803,275,Capela do Alto,SP
42834,275,Ipeúna,SP
42865,275,Mococa,SP
42896,275,Porto Ferreira,SP
42927,275,São Miguel Arcanjo,SP
42958,135,Campinas,SP
42989,364,Mogi Mirim,SP
43020,413,São Bernardo do Campo,SP
43051,413,Jacareí,SP
43082,426,Presidente Venceslau,SP
43113,180,Artur Nogueira,SP
43144,180,Cesário Lange,SP
43175,180,Itu,SP
43206,180,Morungaba,SP
43237,180,Santa Cruz do Rio Pardo,SP
43268,180,Tapiraí,SP
43299,428,Taubaté,SP
43361,341,São Caetano do Sul,SP
43392,462,Campinas,SP
43449,476,Batatais,SP
43481,498,Bragança Paulista,SP
43517,506,Socorro,SP
43828,531,Diadema,SP
43859,531,Pindamonhangaba,SP
43890,531,Espírito Santo do Turvo,SP
43921,531,Ocauçu,SP
43952,531,Pedra Bela,SP
43983,531,Votorantim,SP
44014,531,Guaraci,SP
44045,531,Ipeúna,SP
44076,531,Platina,SP
44107,531,Aparecida,SP
44138,531,Bastos,SP
44169,531,Itobi,SP
44200,531,Lucélia,SP
44231,531,Salmourão,SP
44262,531,Buritizal,SP
44293,531,Cedral,SP
44324,531,Mira Estrela,SP
44355,531,Santana da Ponte Pensa,SP
44386,531,Sarutaiá,SP
44417,531,Tietê,SP
44448,531,Zacarias,SP
44479,551,Poços de Caldas,MG
39461,58,Bofete,SP
39497,58,Hortolândia,SP
39533,58,Mombuca,SP
39569,58,Roseira,SP
39605,58,Vargem,SP
39641,61,Vinhedo,SP
39677,61,Águas de São Pedro,SP
39713,68,Socorro,SP
39778,74,Aguaí,SP
39814,87,Itatiba,SP
39850,87,Amparo,SP
39886,92,Limeira,SP
39958,96,São Bernardo do Campo,SP
39993,101,Pinhalzinho,SP
40098,102,Paraí,RS
40133,97,Mar de Espanha,MG
40168,97,Presidente Prudente,SP
40203,111,Mirassol,SP
40238,17,Atibaia,SP
40273,110,Campos do Jordão,SP
40378,121,Arujá,SP
40448,121,Pirpirituba,PB
40518,86,Jundiaí,SP
40553,86,Laranjal Paulista,SP
40587,137,Biritiba-Mirim,SP
40655,137,Álvares Florence,SP
