user_id,consumidor_id,cep,cidade,cidade_id,estado,estado_id,anomes_cadastro,data_cadastro,data_ultimo_login,data_aniversario_pf,cadastro_com_cidade,tipo
1383,1079,15220-000,MENDONÇA,5039,SÃO PAULO,26,201701,04-01-2017,04-01-2017,,1,PJ
1382,1078,"",,,,,201701,03-01-2017,03-01-2017,,0,
1381,1077,03443-070,SÃO PAULO,5270,SÃO PAULO,26,201701,03-01-2017,26-09-2017,,1,PJ
1380,1076,08472-400,SÃO PAULO,5270,SÃO PAULO,26,201701,03-01-2017,03-01-2017,,1,PJ
1379,1075,03139-010,SÃO PAULO,5270,SÃO PAULO,26,201701,03-01-2017,16-09-2017,,1,PJ
1378,1074,"",,,,,201701,03-01-2017,03-01-2017,,0,
1377,1073,04133-100,SÃO PAULO,5270,SÃO PAULO,26,201701,03-01-2017,03-01-2017,,1,PJ
1376,1072,14783-215,BARRETOS,4768,SÃO PAULO,26,201701,03-01-2017,03-01-2017,,1,PJ
1375,1071,09370-400,MAUÁ,5038,SÃO PAULO,26,201701,02-01-2017,14-02-2017,,1,PJ
1374,1070,"",,,,,201701,02-01-2017,02-01-2017,,0,
1373,1069,"",,,,,201701,02-01-2017,02-01-2017,,0,
1372,1068,"",,,,,201701,02-01-2017,02-01-2017,,0,
1371,1067,"",,,,,201701,02-01-2017,02-01-2017,,0,
1369,1066,79170-000,SIDROLÂNDIA,1558,MATO GROSSO DO SUL,12,201701,02-01-2017,16-03-2019,,1,PJ
1368,1065,"",,,,,201701,02-01-2017,02-01-2017,,0,
1367,1064,15803-245,MARAPOAMA,5032,SÃO PAULO,26,201701,02-01-2017,02-01-2017,,1,PJ
1366,1063,03623-050,SÃO PAULO,5270,SÃO PAULO,26,201701,02-01-2017,06-01-2017,,1,PJ
1365,1062,"",,,,,201701,01-01-2017,01-01-2017,,0,
1364,1061,"",,,,,201701,01-01-2017,01-01-2017,,0,
1363,1060,"",,,,,201612,31-12-2016,31-12-2016,,0,
1362,1059,08902-57,SÃO PAULO,5270,SÃO PAULO,26,201612,30-12-2016,05-01-2017,,1,PJ
1361,1058,13052-901,CAMPINAS,4814,SÃO PAULO,26,201612,30-12-2016,18-09-2018,,1,PJ
1360,1057,"",,,,,201612,29-12-2016,06-05-2019,,0,
1359,1056,11454-000,GUARUJÁ,4919,SÃO PAULO,26,201612,29-12-2016,29-12-2016,,1,PJ
1358,1055,"",,,,,201612,29-12-2016,29-12-2016,,0,
1357,1054,23020-110,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201612,29-12-2016,29-12-2016,,1,PJ
1356,1053,13419-100,PIRACICABA,5141,SÃO PAULO,26,201612,29-12-2016,07-04-2017,,1,PJ
1355,1052,"",,,,,201612,29-12-2016,29-12-2016,,0,
1354,1051,"",,,,,201612,28-12-2016,28-12-2016,,0,
1353,1050,06433-000,BARUERI,4770,SÃO PAULO,26,201612,28-12-2016,02-01-2017,,1,PJ
1352,1049,"",,,,,201612,28-12-2016,28-12-2016,,0,
1351,1048,74835-590,GOIÂNIA,977,GOIÁS,9,201612,27-12-2016,28-12-2016,,1,PJ
1350,1047,01310-00,SÃO PAULO,5270,SÃO PAULO,26,201612,27-12-2016,27-12-2016,,1,PJ
1349,1046,04520-001,SÃO PAULO,5270,SÃO PAULO,26,201612,27-12-2016,19-02-2017,,1,PJ
1348,1045,13045-640,CAMPINAS,4814,SÃO PAULO,26,201612,27-12-2016,18-04-2017,,1,PJ
1347,1044,01310-904,SÃO PAULO,5270,SÃO PAULO,26,201612,27-12-2016,27-12-2016,,1,PJ
1346,1043,13960-000,SOCORRO,5288,SÃO PAULO,26,201612,26-12-2016,27-09-2019,,1,PJ
1343,1042,"",,,,,201612,26-12-2016,26-12-2016,,0,
1342,1041,"",,,,,201612,26-12-2016,26-12-2016,,0,
1341,1040,13220-000,JAGUARIÚNA,4988,SÃO PAULO,26,201612,25-12-2016,25-12-2016,,1,PJ
1340,1039,15600-000,FERNANDÓPOLIS,4886,SÃO PAULO,26,201612,25-12-2016,25-12-2016,,1,PJ
1339,1038,13990-000,ESPÍRITO SANTO DO PINHAL,4878,SÃO PAULO,26,201612,25-12-2016,10-01-2017,,1,PJ
1338,1037,05072-010,SÃO PAULO,5270,SÃO PAULO,26,201612,25-12-2016,25-12-2016,,1,PJ
1337,1036,02322-030,SÃO PAULO,5270,SÃO PAULO,26,201612,25-12-2016,09-03-2018,,1,PJ
1335,1035,"",,,,,201612,24-12-2016,24-12-2016,,0,
1334,1034,15890-000,UCHOA,5331,SÃO PAULO,26,201612,24-12-2016,26-06-2019,,1,PJ
1333,1033,03357-050,SÃO PAULO,5270,SÃO PAULO,26,201612,24-12-2016,12-08-2018,,1,PJ
1332,1032,"",,,,,201612,23-12-2016,23-12-2016,,0,
1331,1031,01331-010,SÃO PAULO,5270,SÃO PAULO,26,201612,23-12-2016,23-12-2016,,1,PJ
1330,1030,"",,,,,201612,23-12-2016,23-12-2016,,0,
1329,1029,"",,,,,201612,22-12-2016,22-12-2016,,0,
1328,1028,"",,,,,201612,22-12-2016,22-12-2016,,0,
1327,1027,05405-200,SÃO PAULO,5270,SÃO PAULO,26,201612,21-12-2016,13-03-2017,,1,PJ
1325,1026,"",,,,,201612,21-12-2016,21-12-2016,,0,
1324,1025,13530-000,ITIRAPINA,4977,SÃO PAULO,26,201612,21-12-2016,21-12-2016,,1,PJ
1323,1024,"",,,,,201612,21-12-2016,21-12-2016,,0,
1322,1023,"",,,,,201612,21-12-2016,21-12-2016,,0,
1321,1022,13960-000,SOCORRO,5288,SÃO PAULO,26,201612,20-12-2016,24-11-2017,,1,PJ
1320,1021,05404-004,SÃO PAULO,5270,SÃO PAULO,26,201612,20-12-2016,11-04-2017,,1,PJ
1319,1020,18040-000,SOROCABA,5289,SÃO PAULO,26,201612,20-12-2016,15-09-2017,,1,PJ
1318,1019,13040-072,CAMPINAS,4814,SÃO PAULO,26,201612,20-12-2016,20-12-2016,,1,PJ
1315,1018,"",,,,,201612,20-12-2016,20-12-2016,,0,
1314,1017,05402-600,SÃO PAULO,5270,SÃO PAULO,26,201612,19-12-2016,19-12-2016,,1,PJ
1313,1016,13960-000,SOCORRO,5288,SÃO PAULO,26,201612,19-12-2016,19-12-2016,,1,PJ
1312,1015,"",,,,,201612,19-12-2016,19-12-2016,,0,
1311,1014,13960-000,SOCORRO,5288,SÃO PAULO,26,201612,16-12-2016,13-03-2017,,1,PJ
1310,1013,13334-170,INDAIATUBA,4943,SÃO PAULO,26,201612,16-12-2016,16-12-2016,,1,PJ
1308,1012,"",,,,,201612,16-12-2016,16-12-2016,,0,
1307,1011,09721-000,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201612,16-12-2016,16-02-2019,,1,PJ
1306,1010,"",,,,,201612,16-12-2016,16-12-2016,,0,
1305,1009,04345-000,SÃO PAULO,5270,SÃO PAULO,26,201612,16-12-2016,20-12-2016,,1,PJ
1304,1008,"",,,,,201612,16-12-2016,16-12-2016,,0,
1303,1007,01242-020,SÃO PAULO,5270,SÃO PAULO,26,201612,16-12-2016,16-12-2016,,1,PJ
1302,1006,"",,,,,201612,16-12-2016,16-12-2016,,0,
1301,1005,"",,,,,201612,16-12-2016,16-12-2016,,0,
1300,1004,13940-000,ÁGUAS DE LINDÓIA,4710,SÃO PAULO,26,201612,15-12-2016,29-09-2017,,1,PJ
1299,1003,02755-130,SÃO PAULO,5270,SÃO PAULO,26,201612,15-12-2016,15-12-2016,,1,PJ
1297,1002,"",,,,,201612,15-12-2016,15-12-2016,,0,
1296,1001,69073-186,MANAUS,256,AMAZONAS,3,201612,15-12-2016,15-12-2016,,1,PJ
1295,1000,"",,,,,201612,14-12-2016,14-12-2016,,0,
1294,999,01001-000,SÃO PAULO,5270,SÃO PAULO,26,201612,14-12-2016,04-06-2018,,1,PJ
1293,998,"",,,,,201612,14-12-2016,14-12-2016,,0,
1291,997,"",,,,,201612,14-12-2016,14-12-2016,,0,
1290,996,07190-100,SÃO PAULO,5270,SÃO PAULO,26,201612,14-12-2016,02-01-2017,,1,PJ
1289,995,04805-000,SÃO PAULO,5270,SÃO PAULO,26,201612,14-12-2016,05-04-2017,,1,PJ
1286,994,"",,,,,201612,14-12-2016,02-01-2017,,0,
1285,993,18670-000,AREIÓPOLIS,4747,SÃO PAULO,26,201612,14-12-2016,06-01-2017,,1,PJ
1284,992,"",,,,,201612,14-12-2016,14-12-2016,,0,
1283,991,06502-165,SANTANA DE PARNAÍBA,5240,SÃO PAULO,26,201612,13-12-2016,14-12-2016,,1,PJ
1282,990,"",,,,,201612,13-12-2016,13-12-2016,,0,
1281,989,"",,,,,201612,13-12-2016,13-12-2016,,0,
1280,988,"",,,,,201612,13-12-2016,13-12-2016,,0,
1279,987,"",,,,,201612,13-12-2016,13-12-2016,,0,
1278,986,"",,,,,201612,12-12-2016,12-12-2016,,0,
1277,985,"",,,,,201612,12-12-2016,12-12-2016,,0,
1276,984,02121-020,SÃO PAULO,5270,SÃO PAULO,26,201612,12-12-2016,10-02-2017,,1,PJ
1275,983,"",,,,,201612,12-12-2016,12-12-2016,,0,
1274,982,11850-000,MIRACATU,5045,SÃO PAULO,26,201612,12-12-2016,14-12-2016,,1,PJ
1273,981,"",,,,,201612,12-12-2016,12-12-2016,,0,
1272,980,04611-002,SÃO PAULO,5270,SÃO PAULO,26,201612,09-12-2016,09-12-2016,,1,PJ
1271,979,09571-000,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201612,09-12-2016,09-12-2016,,1,PJ
1270,978,"",,,,,201612,09-12-2016,09-12-2016,,0,
1269,977,"",,,,,201612,09-12-2016,29-12-2016,,0,
1267,976,"",,,,,201612,08-12-2016,10-12-2016,,0,
1266,975,13333-230,INDAIATUBA,4943,SÃO PAULO,26,201612,08-12-2016,27-04-2017,,1,PJ
1265,974,03187-010,SÃO PAULO,5270,SÃO PAULO,26,201612,08-12-2016,05-10-2017,,1,PJ
1264,973,13300-005,ITU,4980,SÃO PAULO,26,201612,07-12-2016,31-03-2017,,1,PJ
1263,972,"",,,,,201612,07-12-2016,07-12-2016,,0,
1262,971,"",,,,,201612,07-12-2016,07-12-2016,,0,
1260,970,13338-705,INDAIATUBA,4943,SÃO PAULO,26,201612,07-12-2016,07-12-2016,,1,PJ
1259,969,13043-510,CAMPINAS,4814,SÃO PAULO,26,201612,07-12-2016,11-12-2017,,1,PJ
1258,968,12216-420,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201612,06-12-2016,06-12-2016,,1,PJ
1257,967,"",,,,,201612,06-12-2016,06-12-2016,,0,
1256,966,08490-006,SÃO PAULO,5270,SÃO PAULO,26,201612,06-12-2016,03-01-2017,,1,PJ
1255,965,11667-007,CARAGUATATUBA,4826,SÃO PAULO,26,201612,06-12-2016,06-12-2016,,1,PJ
1254,964,02353-070,SÃO PAULO,5270,SÃO PAULO,26,201612,06-12-2016,19-12-2016,,1,PJ
1253,963,"",,,,,201612,06-12-2016,06-12-2016,,0,
1251,962,66055-280,BELÉM,2436,PARÁ,14,201612,05-12-2016,05-12-2016,,1,PJ
1250,961,83705-105,ARAUCÁRIA,2806,PARANÁ,18,201612,05-12-2016,05-12-2016,,1,PJ
1249,960,"",,,,,201612,05-12-2016,05-12-2016,,0,
1248,959,"",,,,,201612,05-12-2016,05-12-2016,,0,
1247,958,08490-006,SÃO PAULO,5270,SÃO PAULO,26,201612,05-12-2016,21-12-2016,,1,PJ
1246,957,"",,,,,201612,04-12-2016,04-12-2016,,0,
1244,956,09811-050,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201612,04-12-2016,04-12-2016,,1,PJ
1243,955,"",,,,,201612,04-12-2016,04-12-2016,,0,
1242,954,02842-100,ADAMANTINA,4706,SÃO PAULO,26,201612,04-12-2016,15-12-2016,,1,PJ
1241,953,"",,,,,201612,03-12-2016,03-12-2016,,0,
1240,952,02279-010,SÃO PAULO,5270,SÃO PAULO,26,201612,03-12-2016,03-12-2016,,1,PJ
1239,951,"",,,,,201612,02-12-2016,02-12-2016,,0,
1238,950,"",,,,,201612,02-12-2016,02-12-2016,,0,
1237,949,19065-300,PRESIDENTE PRUDENTE,5172,SÃO PAULO,26,201612,02-12-2016,02-12-2016,,1,PJ
1236,948,58701-770,PATOS,2695,PARAÍBA,15,201612,02-12-2016,02-12-2016,,1,PJ
1234,947,"",,,,,201612,02-12-2016,02-12-2016,,0,
1233,946,"",,,,,201612,02-12-2016,02-12-2016,,0,
1232,945,18140-038,SÃO ROQUE,5273,SÃO PAULO,26,201612,02-12-2016,19-12-2016,,1,PJ
1231,944,05272-040,SÃO PAULO,5270,SÃO PAULO,26,201612,02-12-2016,02-12-2016,,1,PJ
1230,943,04132-000,SÃO PAULO,5270,SÃO PAULO,26,201612,02-12-2016,06-12-2016,,1,PJ
1228,942,"",,,,,201612,02-12-2016,02-12-2016,,0,
1227,941,"",,,,,201612,02-12-2016,02-12-2016,,0,
1226,940,"",,,,,201612,01-12-2016,01-12-2016,,0,
1225,939,89290-000,ATALANTA,4436,SANTA CATARINA,24,201612,01-12-2016,01-12-2016,,1,PJ
1224,938,09020-230,SANTO ANDRÉ,5242,SÃO PAULO,26,201612,01-12-2016,01-12-2016,,1,PJ
1223,937,"",,,,,201612,01-12-2016,01-12-2016,,0,
1222,936,"",,,,,201612,01-12-2016,01-12-2016,,0,
1221,935,"",,,,,201612,01-12-2016,01-12-2016,,0,
1220,934,"",,,,,201611,30-11-2016,30-11-2016,,0,
1218,933,01132-030,SÃO PAULO,5270,SÃO PAULO,26,201611,30-11-2016,30-11-2016,,1,PJ
1217,932,"",,,,,201611,30-11-2016,30-11-2016,,0,
1216,931,13013-000,CAMPINAS,4814,SÃO PAULO,26,201611,30-11-2016,30-11-2016,,1,PJ
1214,930,27260-280,VOLTA REDONDA,3682,RIO DE JANEIRO,19,201611,30-11-2016,30-11-2016,,1,PJ
1213,929,"",,,,,201611,30-11-2016,30-11-2016,,0,
1211,928,"",,,,,201611,29-11-2016,29-11-2016,,0,
1210,927,"",,,,,201611,29-11-2016,29-11-2016,,0,
1209,926,"",,,,,201611,29-11-2016,29-11-2016,,0,
1208,925,"",,,,,201611,29-11-2016,29-11-2016,,0,
1207,924,"",,,,,201611,29-11-2016,29-11-2016,,0,
1206,923,09660-030,MAUÁ,5038,SÃO PAULO,26,201611,29-11-2016,29-11-2016,,1,PJ
1202,921,09520-420,SÃO CAETANO DO SUL,5253,SÃO PAULO,26,201611,28-11-2016,14-03-2017,,1,PJ
1201,920,"",,,,,201611,28-11-2016,28-11-2016,,0,
1199,919,09270-410,SANTO ANDRÉ,5242,SÃO PAULO,26,201611,28-11-2016,28-11-2016,,1,PJ
1198,918,"",,,,,201611,28-11-2016,28-11-2016,,0,
1196,916,"",,,,,201611,28-11-2016,28-11-2016,,0,
1195,915,13802-438,MOGI MIRIM,5053,SÃO PAULO,26,201611,28-11-2016,28-11-2016,,1,PJ
1194,914,03669-040,SÃO PAULO,5270,SÃO PAULO,26,201611,28-11-2016,08-12-2016,,1,PJ
1192,913,13172-210,SUMARÉ,5291,SÃO PAULO,26,201611,28-11-2016,28-11-2016,,1,PJ
1191,912,"",,,,,201611,27-11-2016,27-11-2016,,0,
1190,911,"",,,,,201611,27-11-2016,27-11-2016,,0,
1189,910,"",,,,,201611,27-11-2016,27-11-2016,,0,
1188,909,"",,,,,201611,27-11-2016,27-11-2016,,0,
1187,908,"",,,,,201611,27-11-2016,27-11-2016,,0,
1186,907,"",,,,,201611,27-11-2016,27-11-2016,,0,
1185,906,"",,,,,201611,26-11-2016,26-11-2016,,0,
1184,905,"",,,,,201611,26-11-2016,26-11-2016,,0,
1183,904,09701-090,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201611,25-11-2016,23-05-2017,,1,PJ
1182,903,13108-002,CAMPINAS,4814,SÃO PAULO,26,201611,25-11-2016,20-12-2016,,1,PJ
1181,902,01226-010,SÃO PAULO,5270,SÃO PAULO,26,201611,25-11-2016,25-11-2016,,1,PJ
1180,901,"",,,,,201611,25-11-2016,25-11-2016,,0,
1179,900,03045-000,SÃO PAULO,5270,SÃO PAULO,26,201611,25-11-2016,25-11-2016,,1,PJ
1178,899,02512-060,SÃO PAULO,5270,SÃO PAULO,26,201611,25-11-2016,13-12-2016,,1,PJ
1177,898,"",,,,,201611,25-11-2016,25-11-2016,,0,
1176,897,"",,,,,201611,25-11-2016,25-11-2016,,0,
1174,896,20270-003,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201611,24-11-2016,05-01-2017,,1,PJ
1173,895,03309-000,SÃO PAULO,5270,SÃO PAULO,26,201611,24-11-2016,24-11-2016,,1,PJ
1172,894,11045-520,SANTOS,5250,SÃO PAULO,26,201611,24-11-2016,29-01-2019,,1,PJ
1171,893,"",,,,,201611,24-11-2016,24-11-2016,,0,
1170,892,"",,,,,201611,24-11-2016,24-11-2016,,0,
1169,891,"",,,,,201611,24-11-2016,24-11-2016,,0,
1168,890,"",,,,,201611,24-11-2016,24-11-2016,,0,
1167,889,13087-901,CAMPINAS,4814,SÃO PAULO,26,201611,24-11-2016,09-03-2017,,1,PJ
1166,888,13087-901,CAMPINAS,4814,SÃO PAULO,26,201611,24-11-2016,05-01-2017,,1,PJ
1164,887,"",,,,,201611,24-11-2016,24-11-2016,,0,
1163,886,15503-190,VOTUPORANGA,5349,SÃO PAULO,26,201611,24-11-2016,24-11-2016,,1,PJ
1162,885,03407-040,SÃO PAULO,5270,SÃO PAULO,26,201611,24-11-2016,02-12-2016,,1,PJ
1161,884,"",,,,,201611,24-11-2016,24-11-2016,,0,
1160,883,"",,,,,201611,23-11-2016,23-11-2016,,0,
1159,882,"",,,,,201611,23-11-2016,23-11-2016,,0,
1158,881,13150-000,COSMÓPOLIS,4849,SÃO PAULO,26,201611,23-11-2016,23-11-2016,,1,PJ
1157,880,13334-085,INDAIATUBA,4943,SÃO PAULO,26,201611,23-11-2016,27-12-2016,,1,PJ
1156,879,"",,,,,201611,23-11-2016,23-11-2016,,0,
1154,878,13330-090,INDAIATUBA,4943,SÃO PAULO,26,201611,23-11-2016,24-02-2017,,1,PJ
1153,877,"",,,,,201611,23-11-2016,23-11-2016,,0,
1151,875,13175-669,SUMARÉ,5291,SÃO PAULO,26,201611,22-11-2016,16-12-2016,,1,PJ
1150,874,13087-548,CAMPINAS,4814,SÃO PAULO,26,201611,22-11-2016,22-11-2016,,1,PJ
1149,873,22020-000,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201611,22-11-2016,22-07-2017,,1,PJ
1148,872,"",,,,,201611,22-11-2016,22-11-2016,,0,
1147,871,24400-000,ALTA FLORESTA,1348,MATO GROSSO,13,201611,22-11-2016,23-11-2016,,1,PJ
1146,870,13820-000,JAGUARIÚNA,4988,SÃO PAULO,26,201611,22-11-2016,30-12-2016,,1,PJ
1145,869,01226-000,SÃO PAULO,5270,SÃO PAULO,26,201611,22-11-2016,11-09-2018,,1,PJ
1143,868,04083-002,SÃO PAULO,5270,SÃO PAULO,26,201611,21-11-2016,24-10-2019,,1,PJ
1142,867,01328-010,SÃO PAULO,5270,SÃO PAULO,26,201611,21-11-2016,21-11-2016,,1,PJ
1140,866,04531-003,SÃO PAULO,5270,SÃO PAULO,26,201611,21-11-2016,21-11-2016,,1,PJ
1139,865,"",,,,,201611,20-11-2016,20-11-2016,,0,
1137,864,"",,,,,201611,19-11-2016,19-11-2016,,0,
1136,863,12318-001,JACAREÍ,4985,SÃO PAULO,26,201611,19-11-2016,19-11-2016,,1,PJ
1135,862,"",,,,,201611,19-11-2016,19-11-2016,,0,
1134,861,"",,,,,201611,18-11-2016,20-11-2016,,0,
1133,860,03730-040,SÃO PAULO,5270,SÃO PAULO,26,201611,18-11-2016,18-11-2016,,1,PJ
1132,859,04709-111,SÃO PAULO,5270,SÃO PAULO,26,201611,18-11-2016,18-11-2016,,1,PJ
1131,858,18740-000,TAQUARITUBA,5307,SÃO PAULO,26,201611,18-11-2016,18-11-2016,,1,PJ
1130,857,"",,,,,201611,18-11-2016,18-11-2016,,0,
1128,856,12951-200,ATIBAIA,4753,SÃO PAULO,26,201611,18-11-2016,18-11-2016,,1,PJ
1127,855,"",,,,,201611,18-11-2016,18-11-2016,,0,
1125,854,02350-014,SÃO PAULO,5270,SÃO PAULO,26,201611,17-11-2016,18-11-2016,,1,PJ
1124,853,"",,,,,201611,17-11-2016,17-11-2016,,0,
1121,852,12951-200,ATIBAIA,4753,SÃO PAULO,26,201611,17-11-2016,17-11-2016,,1,PJ
1120,851,"",,,,,201611,17-11-2016,17-11-2016,,0,
1119,850,03311-001,SÃO PAULO,5270,SÃO PAULO,26,201611,17-11-2016,17-11-2016,,1,PJ
1118,849,05836-350,SÃO PAULO,5270,SÃO PAULO,26,201611,17-11-2016,17-11-2016,,1,PJ
1117,848,"",,,,,201611,17-11-2016,17-11-2016,,0,
1116,847,04704-000,SÃO PAULO,5270,SÃO PAULO,26,201611,17-11-2016,21-11-2017,,1,PJ
1115,846,"",,,,,201611,17-11-2016,17-11-2016,,0,
1114,845,01420-001,SÃO PAULO,5270,SÃO PAULO,26,201611,16-11-2016,16-11-2016,,1,PJ
1111,844,"",,,,,201611,16-11-2016,16-11-2016,,0,
1108,843,"",,,,,201611,16-11-2016,16-11-2016,,0,
1107,842,01311-915,SÃO PAULO,5270,SÃO PAULO,26,201611,16-11-2016,29-05-2017,,1,PJ
1106,841,"",,,,,201611,16-11-2016,16-11-2016,,0,
1105,840,13478-820,AMERICANA,4724,SÃO PAULO,26,201611,16-11-2016,24-01-2017,,1,PJ
1104,839,20270-002,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201611,16-11-2016,03-01-2018,,1,PJ
1102,838,"",,,,,201611,16-11-2016,16-11-2016,,0,
1101,837,04618-035,SÃO PAULO,5270,SÃO PAULO,26,201611,16-11-2016,30-05-2017,,1,PJ
1100,836,"",,,,,201611,16-11-2016,16-11-2016,,0,
1099,835,"",,,,,201611,16-11-2016,16-11-2016,,0,
1098,834,01424-000,SÃO PAULO,5270,SÃO PAULO,26,201611,16-11-2016,16-11-2016,,1,PJ
1097,833,"",,,,,201611,16-11-2016,16-11-2016,,0,
1096,832,01050-060,SÃO PAULO,5270,SÃO PAULO,26,201611,16-11-2016,24-11-2017,,1,PJ
1095,831,04534-012,SÃO PAULO,5270,SÃO PAULO,26,201611,16-11-2016,16-11-2016,,1,PJ
1094,830,05319-000,SÃO PAULO,5270,SÃO PAULO,26,201611,16-11-2016,17-09-2018,,1,PJ
1093,829,"",,,,,201611,16-11-2016,16-11-2016,,0,
1092,828,"",,,,,201611,15-11-2016,15-11-2016,,0,
1091,827,"",,,,,201611,15-11-2016,15-11-2016,,0,
1090,826,08900-000,GUARAREMA,4915,SÃO PAULO,26,201611,15-11-2016,20-03-2018,,1,PJ
1089,825,"",,,,,201611,15-11-2016,15-11-2016,,0,
1088,824,35625-000,QUARTEL GERAL,2190,MINAS GERAIS,11,201611,14-11-2016,14-11-2016,,1,PJ
1087,823,"",,,,,201611,14-11-2016,14-11-2016,,0,
1086,822,04043-200,SÃO PAULO,5270,SÃO PAULO,26,201611,14-11-2016,14-11-2016,,1,PJ
1085,821,"",,,,,201611,14-11-2016,14-11-2016,,0,
1083,820,13974-150,ITAPIRA,4966,SÃO PAULO,26,201611,14-11-2016,16-11-2016,,1,PJ
1081,819,"",,,,,201611,14-11-2016,14-11-2016,,0,
1080,818,25075-142,DUQUE DE CAXIAS,3615,RIO DE JANEIRO,19,201611,13-11-2016,13-11-2016,,1,PJ
1079,817,"",,,,,201611,13-11-2016,13-11-2016,,0,
1077,815,"",,,,,201611,12-11-2016,12-11-2016,,0,
1076,814,18130-971,SÃO ROQUE,5273,SÃO PAULO,26,201611,12-11-2016,20-11-2016,,1,PJ
1075,813,06394-133,CARAPICUÍBA,4827,SÃO PAULO,26,201611,12-11-2016,18-02-2017,,1,PJ
1074,812,13960-000,SOCORRO,5288,SÃO PAULO,26,201611,11-11-2016,11-11-2016,,1,PJ
1073,811,22271-040,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201611,11-11-2016,11-11-2016,,1,PJ
1072,810,13340-350,INDAIATUBA,4943,SÃO PAULO,26,201611,11-11-2016,29-10-2019,,1,PJ
1071,809,08240-005,SÃO PAULO,5270,SÃO PAULO,26,201611,10-11-2016,10-11-2016,,1,PJ
1070,808,18030-220,SOROCABA,5289,SÃO PAULO,26,201611,10-11-2016,20-07-2018,,1,PJ
1067,807,"",,,,,201611,10-11-2016,13-11-2016,,0,
1066,806,12223-900,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201611,10-11-2016,10-11-2016,,1,PJ
1065,805,"",,,,,201611,10-11-2016,10-11-2016,,0,
1064,804,02089-900,SÃO PAULO,5270,SÃO PAULO,26,201611,10-11-2016,28-11-2017,,1,PJ
1063,803,22222-222,SÃO PAULO,5270,SÃO PAULO,26,201611,10-11-2016,21-11-2017,,1,PJ
1062,802,64015-610,ACAUÃ,3368,PIAUÍ,17,201611,10-11-2016,10-11-2016,,1,PJ
1061,801,"",,,,,201611,10-11-2016,10-11-2016,,0,
1060,800,05283-010,SÃO PAULO,5270,SÃO PAULO,26,201611,10-11-2016,10-11-2016,,1,PJ
1059,799,12345-654,OIAPOQUE,211,AMAPÁ,4,201611,09-11-2016,10-11-2016,,1,PJ
1058,798,93802-732,OIAPOQUE,211,AMAPÁ,4,201611,09-11-2016,10-11-2016,,1,PJ
1057,797,59563-945,OIAPOQUE,211,AMAPÁ,4,201611,09-11-2016,09-11-2016,,1,PJ
1056,796,17511-342,MARÍLIA,5034,SÃO PAULO,26,201611,09-11-2016,10-11-2016,,1,PJ
1055,795,25550-170,SÃO JOÃO DE MERITI,3665,RIO DE JANEIRO,19,201611,09-11-2016,09-11-2016,,1,PJ
1054,794,01035-100,SÃO PAULO,5270,SÃO PAULO,26,201611,09-11-2016,09-11-2016,,1,PJ
1052,793,06726-320,COTIA,4851,SÃO PAULO,26,201611,09-11-2016,26-12-2016,,1,PJ
1051,792,"",,,,,201611,09-11-2016,09-11-2016,,0,
1049,791,03680-010,SÃO PAULO,5270,SÃO PAULO,26,201611,08-11-2016,08-11-2016,,1,PJ
1048,790,03281-001,SÃO PAULO,5270,SÃO PAULO,26,201611,08-11-2016,09-12-2016,,1,PJ
1047,789,11060-000,SANTOS,5250,SÃO PAULO,26,201611,07-11-2016,07-11-2016,,1,PJ
1045,788,"",,,,,201611,07-11-2016,07-11-2016,,0,
1044,787,"",,,,,201611,07-11-2016,07-11-2016,,0,
1043,786,"",,,,,201611,07-11-2016,07-11-2016,,0,
1042,785,13960-000,SOCORRO,5288,SÃO PAULO,26,201611,07-11-2016,07-11-2016,,1,PJ
1041,784,"",,,,,201611,07-11-2016,07-11-2016,,0,
1040,783,"",,,,,201611,06-11-2016,06-11-2016,,0,
1039,782,"",,,,,201611,06-11-2016,06-11-2016,,0,
1038,781,04090-012,ADAMANTINA,4706,SÃO PAULO,26,201611,06-11-2016,08-11-2016,,1,PJ
1037,780,18143-696,SÃO ROQUE,5273,SÃO PAULO,26,201611,06-11-2016,09-11-2016,,1,PJ
1036,779,"",,,,,201611,06-11-2016,06-11-2016,,0,
1034,778,"",,,,,201611,05-11-2016,05-11-2016,,0,
1033,777,"",,,,,201611,05-11-2016,05-11-2016,,0,
1032,776,"",,,,,201611,05-11-2016,05-11-2016,,0,
1031,775,12223-332,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201611,05-11-2016,03-01-2017,,1,PJ
1030,774,62150-000,SANTANA DO ACARAÚ,856,CEARÁ,6,201611,04-11-2016,04-11-2016,,1,PJ
