user_id,distribuidor_id,cep,cidade,cidade_id,estado,estado_id,anomes_cadastro,data_cadastro,data_ultimo_login,is_active,completed_configuration,cadastro_com_cidade
4984,829,08572-203,ITAQUAQUECETUBA,4972,SÃO PAULO,26,201806,09-06-2018,09-06-2018,true,true,1
4981,828,18087-761,SOROCABA,5289,SÃO PAULO,26,201806,09-06-2018,09-06-2018,true,true,1
4979,827,05724-003,SÃO PAULO,5270,SÃO PAULO,26,201806,08-06-2018,08-06-2018,true,true,1
4974,826,04829-210,SÃO PAULO,5270,SÃO PAULO,26,201806,07-06-2018,15-04-2019,true,true,1
4970,825,"",,,,,201806,07-06-2018,07-06-2018,true,true,0
4967,824,19260-000,MIRANTE DO PARANAPANEMA,5047,SÃO PAULO,26,201806,06-06-2018,06-06-2018,true,true,1
4962,823,11940-000,JACUPIRANGA,4987,SÃO PAULO,26,201806,06-06-2018,06-06-2018,true,true,1
4956,822,18055-460,SOROCABA,5289,SÃO PAULO,26,201806,05-06-2018,05-06-2018,true,true,1
4955,821,13212-600,JUNDIAÍ,5001,SÃO PAULO,26,201806,05-06-2018,19-03-2019,false,true,1
4949,820,09895-003,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201806,04-06-2018,14-06-2018,true,true,1
4946,819,13049-335,CAMPINAS,4814,SÃO PAULO,26,201806,04-06-2018,12-11-2018,false,true,1
4942,818,70021-222,SÃO JOÃO DE IRACEMA,5258,SÃO PAULO,26,201806,03-06-2018,03-06-2018,true,true,1
4931,817,18620-000,ANHEMBI,4731,SÃO PAULO,26,201806,01-06-2018,01-06-2018,true,true,1
4922,816,13360-000,CAPIVARI,4825,SÃO PAULO,26,201805,29-05-2018,30-05-2018,true,true,1
4921,815,06780-110,SÃO PAULO,5270,SÃO PAULO,26,201805,29-05-2018,30-10-2019,true,true,1
4914,814,05844-080,SÃO PAULO,5270,SÃO PAULO,26,201805,28-05-2018,26-07-2018,true,true,1
4907,813,20081-000,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201805,25-05-2018,25-05-2018,true,true,1
4896,812,05545-020,SÃO PAULO,5270,SÃO PAULO,26,201805,24-05-2018,24-05-2018,false,true,1
4888,811,06807-320,EMBU,4874,SÃO PAULO,26,201805,23-05-2018,18-07-2018,true,true,1
4883,810,12760-000,LAVRINHAS,5008,SÃO PAULO,26,201805,22-05-2018,22-05-2018,true,true,1
4866,809,14093-524,RIBEIRÃO PRETO,5195,SÃO PAULO,26,201805,21-05-2018,05-06-2018,false,true,1
4844,808,18605-320,BOTUCATU,4791,SÃO PAULO,26,201805,17-05-2018,17-05-2018,true,true,1
4841,807,03732-070,SÃO PAULO,5270,SÃO PAULO,26,201805,16-05-2018,29-08-2018,true,true,1
4832,806,21021-020,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201805,16-05-2018,06-06-2018,true,true,1
4820,805,08490-490,SÃO PAULO,5270,SÃO PAULO,26,201805,15-05-2018,15-05-2018,true,true,1
4767,804,13171-390,SÃO PAULO,5270,SÃO PAULO,26,201805,09-05-2018,14-08-2019,true,true,1
4754,803,12234-19,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201805,08-05-2018,08-05-2018,true,true,1
4746,802,04719-060,SÃO PAULO,5270,SÃO PAULO,26,201805,07-05-2018,07-05-2018,true,true,1
4741,801,17900-000,DRACENA,4866,SÃO PAULO,26,201805,06-05-2018,06-05-2018,true,true,1
4740,800,11365-100,SÃO VICENTE,5277,SÃO PAULO,26,201805,06-05-2018,11-01-2019,true,true,1
4739,799,28970-000,ARARUAMA,3593,RIO DE JANEIRO,19,201805,06-05-2018,06-05-2018,true,true,1
4736,798,"",,,,,201805,05-05-2018,05-05-2018,true,true,0
4733,797,08260-300,SÃO PAULO,5270,SÃO PAULO,26,201805,05-05-2018,05-05-2018,true,true,1
4731,796,06110-050,OSASCO,5095,SÃO PAULO,26,201805,04-05-2018,04-05-2018,true,true,1
4727,795,"",,,,,201805,04-05-2018,04-05-2018,true,true,0
4711,794,06192-150,OSASCO,5095,SÃO PAULO,26,201805,02-05-2018,16-05-2018,false,true,1
4706,793,13482-060,LIMEIRA,5011,SÃO PAULO,26,201805,02-05-2018,02-05-2018,true,true,1
4705,792,88780-000,IMBITUBA,4524,SANTA CATARINA,24,201805,02-05-2018,02-05-2018,true,true,1
4689,791,"",,,,,201804,29-04-2018,29-04-2018,true,true,0
4686,790,30120-060,BELO HORIZONTE,1630,MINAS GERAIS,11,201804,28-04-2018,28-04-2018,true,true,1
4683,789,03702-040,SÃO PAULO,5270,SÃO PAULO,26,201804,27-04-2018,27-04-2018,true,true,1
4681,788,13321-565,SALTO,5215,SÃO PAULO,26,201804,27-04-2018,27-04-2018,true,true,1
4671,787,37925-000,PIUMHI,2167,MINAS GERAIS,11,201804,26-04-2018,26-04-2018,true,true,1
4664,786,03648-080,SÃO PAULO,5270,SÃO PAULO,26,201804,25-04-2018,17-04-2019,true,true,1
4653,785,05880-330,SÃO PAULO,5270,SÃO PAULO,26,201804,24-04-2018,30-04-2018,true,true,1
4648,784,02616-130,SÃO PAULO,5270,SÃO PAULO,26,201804,24-04-2018,04-06-2018,true,true,1
4645,783,18276-380,TATUÍ,5311,SÃO PAULO,26,201804,24-04-2018,25-04-2018,true,true,1
4640,782,02266-040,SÃO PAULO,5270,SÃO PAULO,26,201804,23-04-2018,20-03-2019,true,true,1
4621,781,"",,,,,201804,22-04-2018,22-04-2018,true,true,0
4619,780,06702-567,COTIA,4851,SÃO PAULO,26,201804,21-04-2018,24-04-2018,true,true,1
4618,779,06172-004,OSASCO,5095,SÃO PAULO,26,201804,21-04-2018,02-06-2018,true,true,1
4617,778,09820-380,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201804,20-04-2018,21-04-2018,true,true,1
4605,777,"",,,,,201804,19-04-2018,19-04-2018,true,true,0
4602,776,01400-100,SÃO PAULO,5270,SÃO PAULO,26,201804,19-04-2018,19-04-2018,true,true,1
4575,775,05577-000,SÃO PAULO,5270,SÃO PAULO,26,201804,17-04-2018,07-08-2019,false,true,1
4556,774,11676-009,CARAGUATATUBA,4826,SÃO PAULO,26,201804,16-04-2018,16-04-2018,true,true,1
4551,773,09962-210,DIADEMA,4859,SÃO PAULO,26,201804,16-04-2018,16-04-2018,true,true,1
4550,772,03692-000,SÃO PAULO,5270,SÃO PAULO,26,201804,16-04-2018,16-04-2018,true,true,1
4549,771,18900-000,SANTA CRUZ DO RIO PARDO,5227,SÃO PAULO,26,201804,15-04-2018,15-04-2018,false,true,1
4526,770,17400-000,GÁLIA,4897,SÃO PAULO,26,201804,12-04-2018,12-04-2018,true,true,1
4500,769,13482-060,LIMEIRA,5011,SÃO PAULO,26,201804,10-04-2018,09-05-2018,true,true,1
4482,768,13473-240,AMERICANA,4724,SÃO PAULO,26,201804,07-04-2018,03-05-2018,true,true,1
4462,767,08270-290,SÃO PAULO,5270,SÃO PAULO,26,201804,03-04-2018,03-04-2018,true,true,1
4440,766,"",,,,,201803,29-03-2018,29-03-2018,true,true,0
4439,765,11666-770,CARAGUATATUBA,4826,SÃO PAULO,26,201803,29-03-2018,29-03-2018,true,true,1
4436,764,06780-110,TABOÃO DA SERRA,5296,SÃO PAULO,26,201803,29-03-2018,29-03-2018,false,true,1
4431,763,04367-000,SÃO PAULO,5270,SÃO PAULO,26,201803,28-03-2018,28-03-2018,true,true,1
4430,762,06624-240,JANDIRA,4991,SÃO PAULO,26,201803,28-03-2018,28-03-2018,true,true,1
4421,761,14403-108,FRANCA,4893,SÃO PAULO,26,201803,27-03-2018,27-03-2018,true,true,1
4417,760,"",,,,,201803,26-03-2018,26-03-2018,true,true,0
4389,759,09390-777,MAUÁ,5038,SÃO PAULO,26,201803,20-03-2018,20-03-2018,true,true,1
4384,758,07053-122,GUARULHOS,4920,SÃO PAULO,26,201803,20-03-2018,17-10-2019,true,true,1
4366,757,"",,,,,201803,17-03-2018,17-03-2018,true,true,0
4364,756,12947-000,ADAMANTINA,4706,SÃO PAULO,26,201803,16-03-2018,16-03-2018,true,true,1
4358,755,03131-050,SÃO PAULO,5270,SÃO PAULO,26,201803,16-03-2018,01-06-2018,true,true,1
4329,754,06343-120,CARAPICUÍBA,4827,SÃO PAULO,26,201803,13-03-2018,13-03-2018,true,true,1
4326,753,"",,,,,201803,13-03-2018,15-03-2018,true,true,0
4325,752,13150-000,COSMÓPOLIS,4849,SÃO PAULO,26,201803,13-03-2018,13-03-2018,true,true,1
4324,751,06343-120,CARAPICUÍBA,4827,SÃO PAULO,26,201803,13-03-2018,13-03-2018,true,true,1
4319,750,02127-210,SÃO PAULO,5270,SÃO PAULO,26,201803,12-03-2018,12-03-2018,true,true,1
4317,749,02227-210,ADAMANTINA,4706,SÃO PAULO,26,201803,12-03-2018,03-04-2018,false,true,1
4313,748,15200-000,JOSÉ BONIFÁCIO,4998,SÃO PAULO,26,201803,12-03-2018,12-03-2018,true,true,1
4308,747,02952-150,SÃO PAULO,5270,SÃO PAULO,26,201803,10-03-2018,10-03-2018,true,true,1
4307,746,12226-680,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201803,10-03-2018,10-03-2018,true,true,1
4306,745,"",,,,,201803,10-03-2018,10-03-2018,true,true,0
4296,744,18145-815,SÃO ROQUE,5273,SÃO PAULO,26,201803,09-03-2018,11-03-2018,true,true,1
4290,743,18220-000,ALAMBARI,4714,SÃO PAULO,26,201803,08-03-2018,08-03-2018,true,true,1
4276,742,03386-030,SÃO PAULO,5270,SÃO PAULO,26,201803,06-03-2018,12-03-2018,true,true,1
4275,741,11060-002,SANTOS,5250,SÃO PAULO,26,201803,06-03-2018,06-03-2018,true,true,1
4272,740,15060-010,SÃO JOSÉ DO RIO PRETO,5264,SÃO PAULO,26,201803,05-03-2018,05-03-2018,true,true,1
4265,739,"",,,,,201803,04-03-2018,04-03-2018,true,true,0
4263,738,02810-000,SÃO PAULO,5270,SÃO PAULO,26,201803,03-03-2018,05-03-2018,true,true,1
4258,737,13219-000,JUNDIAÍ,5001,SÃO PAULO,26,201803,02-03-2018,07-08-2018,false,true,1
4240,736,08121-800,SÃO PAULO,5270,SÃO PAULO,26,201802,28-02-2018,28-02-2018,true,true,1
4239,735,27274-270,VOLTA REDONDA,3682,RIO DE JANEIRO,19,201802,28-02-2018,15-09-2018,true,true,1
4238,734,21852-001,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201802,27-02-2018,18-04-2019,false,true,1
4235,733,"",,,,,201802,27-02-2018,27-02-2018,true,true,0
4234,732,"",,,,,201802,27-02-2018,27-02-2018,true,true,0
4233,731,13875-000,TATUÍ,5311,SÃO PAULO,26,201802,27-02-2018,28-05-2018,true,true,1
4222,730,02327-020,SÃO PAULO,5270,SÃO PAULO,26,201802,25-02-2018,25-02-2018,true,true,1
4221,729,"",,,,,201802,25-02-2018,25-02-2018,true,true,0
4220,728,"",,,,,201802,24-02-2018,24-02-2018,true,true,0
4218,727,"",,,,,201802,24-02-2018,24-02-2018,true,true,0
4206,726,13274-340,VALINHOS,5337,SÃO PAULO,26,201802,22-02-2018,15-03-2018,true,true,1
4190,725,83060-218,SÃO JOSÉ DOS PINHAIS,3135,PARANÁ,18,201802,21-02-2018,21-02-2018,true,true,1
4188,724,14085-010,RIBEIRÃO PRETO,5195,SÃO PAULO,26,201802,20-02-2018,20-08-2018,true,true,1
4186,723,13175-614,SUMARÉ,5291,SÃO PAULO,26,201802,20-02-2018,20-02-2018,true,true,1
4183,722,13175-614,SUMARÉ,5291,SÃO PAULO,26,201802,20-02-2018,21-02-2018,true,true,1
4165,721,04571-900,SÃO JOSÉ DO RIO PRETO,5264,SÃO PAULO,26,201802,15-02-2018,15-02-2018,true,true,1
4158,720,06654-160,ITAPEVI,4965,SÃO PAULO,26,201802,12-02-2018,26-03-2018,true,true,1
4155,719,"",,,,,201802,10-02-2018,10-02-2018,true,true,0
4150,718,"",,,,,201802,08-02-2018,08-02-2018,true,true,0
4149,717,02327-020,SÃO PAULO,5270,SÃO PAULO,26,201802,08-02-2018,25-02-2018,true,true,1
4137,716,04088-001,SÃO PAULO,5270,SÃO PAULO,26,201802,06-02-2018,15-03-2018,true,true,1
4132,715,"",,,,,201802,05-02-2018,05-02-2018,true,true,0
4127,714,"",,,,,201802,02-02-2018,02-02-2018,true,true,0
4121,713,09626-060,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201802,01-02-2018,01-02-2018,false,true,1
4115,712,05551-000,SÃO PAULO,5270,SÃO PAULO,26,201801,31-01-2018,18-05-2018,true,true,1
4093,711,"",,,,,201801,26-01-2018,26-01-2018,true,true,0
4092,710,11725-400,PRAIA GRANDE,5167,SÃO PAULO,26,201801,26-01-2018,26-01-2018,true,true,1
4074,709,14725-000,TAIAÇU,5299,SÃO PAULO,26,201801,22-01-2018,29-01-2018,true,true,1
4058,708,02337-040,SÃO PAULO,5270,SÃO PAULO,26,201801,19-01-2018,14-08-2018,true,true,1
4056,707,04163-030,SÃO PAULO,5270,SÃO PAULO,26,201801,19-01-2018,19-01-2018,true,true,1
4053,706,06320-290,CARAPICUÍBA,4827,SÃO PAULO,26,201801,18-01-2018,09-11-2018,false,true,1
4051,705,12224-570,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201801,17-01-2018,17-01-2018,true,true,1
4048,704,"",,,,,201801,17-01-2018,17-01-2018,true,true,0
4046,703,17900-000,DRACENA,4866,SÃO PAULO,26,201801,16-01-2018,19-01-2018,true,true,1
4032,702,14840-000,ADAMANTINA,4706,SÃO PAULO,26,201801,12-01-2018,01-02-2018,true,true,1
4031,701,08223-620,SÃO PAULO,5270,SÃO PAULO,26,201801,11-01-2018,11-01-2018,true,true,1
4028,700,04313-002,SÃO PAULO,5270,SÃO PAULO,26,201801,11-01-2018,11-01-2018,false,true,1
4017,699,12927-021,BRAGANÇA PAULISTA,4792,SÃO PAULO,26,201801,09-01-2018,09-01-2018,true,true,1
4007,698,15997-200,MATÃO,5037,SÃO PAULO,26,201801,05-01-2018,17-09-2018,false,true,1
4006,697,24421-640,SÃO GONÇALO,3663,RIO DE JANEIRO,19,201801,05-01-2018,05-01-2018,true,true,1
4000,696,05536-000,SÃO PAULO,5270,SÃO PAULO,26,201801,04-01-2018,06-06-2019,false,true,1
3993,695,14940-000,IBITINGA,4932,SÃO PAULO,26,201801,02-01-2018,04-01-2018,true,true,1
3970,694,08290-220,SÃO PAULO,5270,SÃO PAULO,26,201712,26-12-2017,26-12-2017,false,true,1
3966,693,04083-002,SÃO PAULO,5270,SÃO PAULO,26,201712,25-12-2017,18-06-2018,false,true,1
3964,692,13348-303,INDAIATUBA,4943,SÃO PAULO,26,201712,24-12-2017,24-12-2017,true,true,1
3958,691,09601-000,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201712,21-12-2017,21-12-2017,true,true,1
3938,689,18190-000,ARAÇOIABA DA SERRA,4738,SÃO PAULO,26,201712,18-12-2017,18-12-2017,false,true,1
3915,688,"",,,,,201712,13-12-2017,13-12-2017,true,true,0
3910,687,95250-000,ANTÔNIO PRADO,3866,RIO GRANDE DO SUL,23,201712,13-12-2017,13-12-2017,true,true,1
3904,686,"",,,,,201712,12-12-2017,12-12-2017,true,true,0
3900,685,"",,,,,201712,12-12-2017,12-12-2017,true,true,0
3896,684,11704-750,SÃO JOSÉ DO RIO PRETO,5264,SÃO PAULO,26,201712,11-12-2017,11-12-2017,true,true,1
3895,683,"",,,,,201712,11-12-2017,11-12-2017,true,true,0
3894,682,07053-122,GUARULHOS,4920,SÃO PAULO,26,201712,11-12-2017,11-12-2017,false,true,1
3886,681,14730-000,VIRADOURO,5345,SÃO PAULO,26,201712,07-12-2017,07-12-2017,true,true,1
3884,680,06706-022,SÃO PAULO,5270,SÃO PAULO,26,201712,07-12-2017,11-12-2017,false,true,1
3872,679,05887-500,SÃO PAULO,5270,SÃO PAULO,26,201712,04-12-2017,04-12-2017,true,true,1
3868,678,13606-311,ARARAS,4743,SÃO PAULO,26,201712,04-12-2017,21-12-2017,true,true,1
3863,677,18095-000,SOROCABA,5289,SÃO PAULO,26,201712,04-12-2017,04-12-2017,false,true,1
3862,676,88103-130,CAMPINAS,4814,SÃO PAULO,26,201712,04-12-2017,04-12-2017,true,true,1
3856,675,09171-670,SANTO ANDRÉ,5242,SÃO PAULO,26,201712,03-12-2017,03-12-2017,true,true,1
3853,674,"",,,,,201712,02-12-2017,02-12-2017,true,true,0
3843,673,"",,,,,201711,29-11-2017,29-11-2017,true,true,0
3838,672,"",,,,,201711,27-11-2017,28-11-2017,true,true,0
3835,671,13820-000,JAGUARIÚNA,4988,SÃO PAULO,26,201711,27-11-2017,04-04-2018,false,true,1
3826,670,09950-360,DIADEMA,4859,SÃO PAULO,26,201711,24-11-2017,24-11-2017,true,true,1
3822,669,"",,,,,201711,24-11-2017,24-11-2017,true,true,0
3812,668,"",,,,,201711,23-11-2017,23-11-2017,true,true,0
3804,667,"",,,,,201711,21-11-2017,21-11-2017,true,true,0
3794,666,"",,,,,201711,19-11-2017,19-11-2017,true,true,0
3785,665,13100-259,CAMPINAS,4814,SÃO PAULO,26,201711,16-11-2017,16-11-2017,true,true,1
3783,664,06150-030,OSASCO,5095,SÃO PAULO,26,201711,16-11-2017,16-11-2017,true,true,1
3781,662,05334-000,SÃO PAULO,5270,SÃO PAULO,26,201711,16-11-2017,25-07-2019,true,true,1
3765,661,03081-030,SÃO PAULO,5270,SÃO PAULO,26,201711,12-11-2017,12-11-2017,true,true,1
3763,660,"",,,,,201711,09-11-2017,09-11-2017,true,true,0
3751,659,11453-150,GUARUJÁ,4919,SÃO PAULO,26,201711,07-11-2017,07-11-2017,false,true,1
3749,658,04894-200,SÃO PAULO,5270,SÃO PAULO,26,201711,07-11-2017,08-11-2017,true,true,1
3742,657,13520-000,SÃO PEDRO,5271,SÃO PAULO,26,201711,05-11-2017,17-09-2018,false,true,1
3739,656,46200-000,CONTENDAS DO SINCORÁ,386,BAHIA,5,201711,04-11-2017,04-11-2017,false,true,1
3734,655,13216-010,JUNDIAÍ,5001,SÃO PAULO,26,201711,03-11-2017,14-11-2017,true,true,1
3732,654,09130-410,SANTO ANDRÉ,5242,SÃO PAULO,26,201711,03-11-2017,03-11-2017,true,true,1
3730,653,"",,,,,201711,03-11-2017,03-11-2017,true,true,0
3727,652,13480-383,LIMEIRA,5011,SÃO PAULO,26,201711,02-11-2017,30-01-2018,false,true,1
3725,651,04941-080,SÃO PAULO,5270,SÃO PAULO,26,201711,02-11-2017,02-11-2017,true,true,1
3719,650,74835-640,GOIÂNIA,977,GOIÁS,9,201711,01-11-2017,01-11-2017,false,true,1
3714,649,11955-000,BARRA DO TURVO,4767,SÃO PAULO,26,201710,30-10-2017,30-10-2017,true,true,1
3713,648,"",,,,,201710,30-10-2017,30-10-2017,true,true,0
3712,647,16370-000,ADAMANTINA,4706,SÃO PAULO,26,201710,30-10-2017,30-10-2017,false,true,1
3710,646,"",,,,,201710,30-10-2017,30-10-2017,true,true,0
3701,645,"",,,,,201710,27-10-2017,27-10-2017,true,true,0
3698,644,"",,,,,201710,27-10-2017,27-10-2017,true,true,0
3687,643,"",,,,,201710,25-10-2017,25-10-2017,true,true,0
3675,642,11730-000,MONGAGUÁ,5056,SÃO PAULO,26,201710,24-10-2017,24-10-2017,true,true,1
3673,641,37590-000,JACUTINGA,1958,MINAS GERAIS,11,201710,24-10-2017,24-10-2017,true,true,1
3660,640,"",,,,,201710,23-10-2017,23-10-2017,true,true,0
3654,639,05615-010,SÃO PAULO,5270,SÃO PAULO,26,201710,23-10-2017,19-12-2017,true,true,1
3652,638,05275-000,SÃO PAULO,5270,SÃO PAULO,26,201710,23-10-2017,06-11-2017,true,true,1
3647,637,"",,,,,201710,22-10-2017,22-10-2017,true,true,0
3643,636,"",,,,,201710,21-10-2017,21-10-2017,true,true,0
3639,635,15720-000,PALMEIRA D'OESTE,5104,SÃO PAULO,26,201710,21-10-2017,21-10-2017,false,true,1
3637,634,"",,,,,201710,21-10-2017,21-10-2017,true,true,0
3636,633,"",,,,,201710,20-10-2017,20-10-2017,true,true,0
3633,632,"",,,,,201710,20-10-2017,20-10-2017,true,true,0
3630,631,82600-360,CURITIBA,2878,PARANÁ,18,201710,19-10-2017,26-11-2017,true,true,1
3629,630,"",,,,,201710,19-10-2017,19-10-2017,true,true,0
3621,629,"",,,,,201710,18-10-2017,18-10-2017,true,true,0
3619,628,"",,,,,201710,18-10-2017,18-10-2017,true,true,0
3618,627,"",,,,,201710,18-10-2017,18-10-2017,true,true,0
3611,626,18120-000,MAIRINQUE,5027,SÃO PAULO,26,201710,17-10-2017,17-10-2017,true,true,1
3609,625,"",,,,,201710,17-10-2017,17-10-2017,true,true,0
3606,624,25845-000,AREAL,3594,RIO DE JANEIRO,19,201710,17-10-2017,17-10-2017,true,true,1
3590,623,"",,,,,201710,16-10-2017,16-10-2017,true,true,0
3589,622,"",,,,,201710,16-10-2017,16-10-2017,true,true,0
3586,621,09360-000,MAUÁ,5038,SÃO PAULO,26,201710,16-10-2017,22-02-2018,true,true,1
3583,620,14240-000,CAJURU,4812,SÃO PAULO,26,201710,15-10-2017,15-10-2017,true,true,1
3567,619,15830-000,PINDORAMA,5136,SÃO PAULO,26,201710,12-10-2017,12-10-2017,true,true,1
3560,618,"",,,,,201710,12-10-2017,12-10-2017,true,true,0
3555,617,13355-000,ELIAS FAUSTO,4871,SÃO PAULO,26,201710,11-10-2017,12-11-2018,false,true,1
3544,616,"",,,,,201710,10-10-2017,10-10-2017,true,true,0
3535,615,07792-405,CAJAMAR,4809,SÃO PAULO,26,201710,09-10-2017,09-10-2017,true,true,1
3531,614,06266-270,OSASCO,5095,SÃO PAULO,26,201710,09-10-2017,09-10-2017,true,true,1
3519,613,"",,,,,201710,08-10-2017,08-10-2017,true,true,0
3518,612,"",,,,,201710,08-10-2017,10-10-2017,true,true,0
3515,611,"",,,,,201710,07-10-2017,07-10-2017,true,true,0
3509,610,"",,,,,201710,06-10-2017,06-10-2017,true,true,0
3508,609,12236-420,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201710,06-10-2017,06-10-2017,true,true,1
3503,608,01224-001,SÃO PAULO,5270,SÃO PAULO,26,201710,05-10-2017,05-10-2017,true,true,1
3495,607,"",,,,,201710,05-10-2017,05-10-2017,true,true,0
3494,606,"",,,,,201710,05-10-2017,05-10-2017,true,true,0
3490,605,34567-899,ACORIZAL,1346,MATO GROSSO,13,201710,04-10-2017,04-10-2017,true,true,1
3460,604,"",,,,,201709,29-09-2017,29-09-2017,true,true,0
3459,603,"",,,,,201709,29-09-2017,29-09-2017,true,true,0
3452,601,"",,,,,201709,29-09-2017,29-09-2017,true,true,0
3421,600,"",,,,,201709,27-09-2017,27-09-2017,true,true,0
3416,599,"",,,,,201709,27-09-2017,27-09-2017,true,true,0
3412,598,13065-210,CAMPINAS,4814,SÃO PAULO,26,201709,27-09-2017,27-09-2017,true,true,1
3406,597,06773-190,TABOÃO DA SERRA,5296,SÃO PAULO,26,201709,26-09-2017,26-09-2017,true,true,1
3401,596,05138-200,SÃO PAULO,5270,SÃO PAULO,26,201709,26-09-2017,26-09-2017,true,true,1
3388,595,"",,,,,201709,26-09-2017,26-09-2017,true,true,0
3379,594,"",,,,,201709,25-09-2017,25-09-2017,true,true,0
3370,593,"",,,,,201709,25-09-2017,25-09-2017,true,true,0
3352,592,"",,,,,201709,22-09-2017,22-09-2017,true,true,0
3349,591,"",,,,,201709,22-09-2017,22-09-2017,true,true,0
3335,590,"",,,,,201709,20-09-2017,20-09-2017,true,true,0
3322,589,"",,,,,201709,20-09-2017,20-09-2017,true,true,0
3308,588,"",,,,,201709,19-09-2017,19-09-2017,true,true,0
3290,586,"",,,,,201709,18-09-2017,18-09-2017,true,true,0
3286,585,02306-004,SÃO PAULO,5270,SÃO PAULO,26,201709,18-09-2017,30-07-2018,false,true,1
3280,584,12995-000,PINHALZINHO,5137,SÃO PAULO,26,201709,18-09-2017,18-09-2017,true,true,1
3269,583,19034-779,PRESIDENTE PRUDENTE,5172,SÃO PAULO,26,201709,17-09-2017,17-09-2017,true,true,1
3264,582,"",,,,,201709,17-09-2017,01-12-2017,true,true,0
3257,581,"",,,,,201709,16-09-2017,16-09-2017,true,true,0
3224,580,16430-000,GUAIÇARA,4904,SÃO PAULO,26,201709,15-09-2017,15-09-2017,true,true,1
3221,579,13250-200,ITATIBA,4975,SÃO PAULO,26,201709,15-09-2017,15-09-2017,true,true,1
3217,578,02410-010,SÃO PAULO,5270,SÃO PAULO,26,201709,15-09-2017,25-01-2019,false,true,1
3213,577,"",,,,,201709,14-09-2017,14-09-2017,true,true,0
3198,576,29173-555,SERRA,70,ESPÍRITO SANTO,8,201709,13-09-2017,22-11-2017,false,true,1
3196,575,02910-020,SÃO PAULO,5270,SÃO PAULO,26,201709,13-09-2017,03-10-2017,true,true,1
3191,574,"",,,,,201709,13-09-2017,13-09-2017,true,true,0
3135,573,"",,,,,201709,10-09-2017,10-09-2017,true,true,0
3132,572,"",,,,,201709,09-09-2017,09-09-2017,true,true,0
3124,571,"",,,,,201709,09-09-2017,09-09-2017,true,true,0
3123,570,"",,,,,201709,09-09-2017,30-09-2017,true,true,0
3111,567,08431-080,SÃO PAULO,5270,SÃO PAULO,26,201709,07-09-2017,07-09-2017,true,true,1
3105,566,"",,,,,201709,07-09-2017,07-09-2017,true,true,0
3101,565,"",,,,,201709,07-09-2017,07-09-2017,true,true,0
3096,564,37135-458,ALFENAS,1580,MINAS GERAIS,11,201709,06-09-2017,06-09-2017,true,true,1
3087,563,"",,,,,201709,06-09-2017,06-09-2017,true,true,0
3062,562,"",,,,,201709,05-09-2017,05-09-2017,true,true,0
3056,561,17370-000,SANTA MARIA DA SERRA,5233,SÃO PAULO,26,201709,04-09-2017,04-09-2017,true,true,1
3043,558,05336-080,SÃO PAULO,5270,SÃO PAULO,26,201709,04-09-2017,04-09-2017,true,true,1
3030,557,13173-413,SUMARÉ,5291,SÃO PAULO,26,201709,03-09-2017,04-09-2017,true,true,1
3026,556,13233-031,CAMPO LIMPO PAULISTA,4815,SÃO PAULO,26,201709,03-09-2017,02-10-2017,true,true,1
3024,555,"",,,,,201709,03-09-2017,04-09-2017,true,true,0
3016,554,04302-110,SÃO PAULO,5270,SÃO PAULO,26,201709,01-09-2017,01-09-2017,true,true,1
3010,553,"",,,,,201709,01-09-2017,01-09-2017,true,true,0
3002,552,23456-765,OIAPOQUE,211,AMAPÁ,4,201709,01-09-2017,01-10-2019,true,true,1
2999,551,"",,,,,201708,31-08-2017,31-08-2017,true,true,0
2997,550,"",,,,,201708,31-08-2017,31-08-2017,true,true,0
2996,549,"",,,,,201708,31-08-2017,31-08-2017,true,true,0
2995,548,"",,,,,201708,31-08-2017,31-08-2017,true,true,0
2987,547,"",,,,,201708,31-08-2017,31-08-2017,true,true,0
2983,546,13566-520,SÃO CARLOS,5254,SÃO PAULO,26,201708,30-08-2017,30-08-2017,true,true,1
2981,545,"",,,,,201708,30-08-2017,30-08-2017,true,true,0
2978,544,"",,,,,201708,30-08-2017,31-08-2017,true,true,0
2976,543,"",,,,,201708,30-08-2017,30-08-2017,true,true,0
2963,541,"",,,,,201708,29-08-2017,29-08-2017,true,true,0
2954,540,"",,,,,201708,29-08-2017,29-08-2017,true,true,0
2940,539,"",,,,,201708,28-08-2017,28-08-2017,true,true,0
2932,538,"",,,,,201708,28-08-2017,28-08-2017,true,true,0
2931,537,"",,,,,201708,28-08-2017,28-08-2017,true,true,0
2930,536,"",,,,,201708,28-08-2017,28-08-2017,true,true,0
2915,534,"",,,,,201708,27-08-2017,27-08-2017,true,true,0
