Data,Precipitacao,TempMinima,TempMaxima
16/03/2002,23.7,18.2,30.5
16/03/2003,0.0,21.1,31.1
16/03/2004,0.0,17.5,26.9
16/03/2005,41.4,19.8,23.5
16/03/2006,0.0,20.7,29.9
16/03/2007,0.0,19.7,28.8
16/03/2008,3.1,16.3,21.7
16/03/2009,0.6,18.8,28.8
16/03/2010,0.5,20.4,27.9
16/03/2011,0.0,17.9,21.4
16/03/2012,41.4,17.4,24.2
16/03/2013,0.0,20.7,27.1
16/03/2014,15.2,20.9,33.5
16/03/2015,22.4,18.6,29.4
16/03/2016,0.8,19.2,26.3
16/03/2017,0.0,18.4,30.2
16/03/2018,0.0,22.4,30.5
16/03/2019,1.5,20.8,28.8
16/04/2000,0.0,16.3,25.2
16/04/2001,0.0,16.4,26.5
16/04/2002,0.0,18.1,29.2
16/04/2003,0.0,16.4,25.9
16/04/2004,6.4,18.2,26.3
16/04/2005,0.0,20.8,29.0
16/04/2006,0.0,18.7,22.9
16/04/2007,0.0,18.3,27.9
16/04/2008,0.0,16.5,25.3
16/04/2009,0.4,16.0,22.0
16/04/2010,0.0,17.9,29.3
16/04/2011,0.0,21.1,30.7
16/04/2012,0.0,17.8,24.1
16/04/2013,0.0,14.7,0.0
16/04/2014,25.9,16.7,23.7
16/04/2015,25.4,18.6,26.7
16/04/2016,0.0,20.4,31.1
16/04/2017,0.0,17.3,29.1
16/04/2018,13.8,17.0,21.2
16/04/2019,0.0,19.7,28.7
16/05/2000,0.0,15.2,25.4
16/05/2001,2.4,13.1,16.0
16/05/2002,0.0,18.3,24.5
16/05/2003,0.0,15.9,26.3
16/05/2004,8.0,10.5,19.8
16/05/2005,0.0,16.7,28.7
16/05/2006,0.0,13.1,20.3
16/05/2007,0.0,15.5,28.3
16/05/2008,0.0,14.0,25.1
16/05/2009,4.4,12.7,0.0
16/05/2010,0.0,13.7,26.7
16/05/2011,7.2,12.5,20.2
16/05/2012,1.6,13.0,20.1
16/05/2013,0.0,18.4,0.0
16/05/2014,0.0,14.7,25.9
16/05/2015,0.0,13.2,22.3
16/05/2016,2.5,17.0,27.3
16/05/2017,0.0,15.0,22.4
16/05/2018,0.0,17.6,27.2
16/05/2019,4.4,16.5,21.0
16/06/2000,0.0,13.7,26.8
16/06/2001,0.0,16.7,27.1
16/06/2002,0.3,15.9,24.2
16/06/2003,0.0,15.8,25.3
16/06/2004,0.0,12.1,22.7
16/06/2005,0.0,15.6,25.9
16/06/2006,0.0,12.2,20.3
16/06/2007,0.0,15.7,24.2
16/06/2008,11.6,9.6,16.8
16/06/2009,0.0,10.9,20.8
16/06/2010,0.0,10.5,24.9
16/06/2011,0.0,12.2,22.5
16/06/2012,0.0,15.0,24.3
16/06/2013,0.0,14.9,21.8
16/06/2014,0.0,16.7,26.2
16/06/2015,9.0,12.1,18.1
16/06/2016,0.0,9.0,25.5
16/06/2017,0.0,14.0,23.3
16/06/2018,0.0,13.5,16.2
16/06/2019,0.0,17.7,26.4
16/07/2000,37.5,10.1,16.4
16/07/2001,0.0,13.0,26.9
16/07/2002,0.0,11.7,24.3
16/07/2003,0.0,12.3,25.5
16/07/2004,0.0,15.4,25.3
16/07/2005,0.0,13.9,25.5
16/07/2006,0.0,13.8,21.7
16/07/2007,16.6,13.6,19.3
16/07/2008,0.0,9.4,23.3
16/07/2009,0.0,13.6,25.7
16/07/2010,18.4,12.8,16.3
16/07/2011,0.0,13.4,27.4
16/07/2012,4.2,11.3,14.3
16/07/2013,0.0,13.2,23.2
16/07/2014,0.0,12.1,23.5
16/07/2015,0.0,16.2,25.8
16/07/2016,0.0,16.2,24.5
16/07/2017,0.0,15.1,24.4
16/07/2018,0.0,14.3,28.3
16/07/2019,7.8,14.4,20.2
16/08/2000,11.8,11.0,17.1
16/08/2001,0.0,13.8,23.8
16/08/2002,0.0,17.1,27.3
16/08/2003,0.0,11.8,20.1
16/08/2004,0.0,12.7,24.6
16/08/2005,0.0,15.6,27.6
16/08/2006,0.0,17.6,31.3
16/08/2007,0.0,13.7,27.5
16/08/2008,0.0,15.4,29.3
16/08/2009,0.0,14.7,27.5
16/08/2010,0.2,8.5,17.8
16/08/2011,0.0,14.7,30.3
16/08/2012,0.0,15.7,24.3
16/08/2013,0.8,8.8,20.4
16/08/2014,0.0,13.5,21.9
16/08/2015,0.0,16.2,27.2
16/08/2016,5.0,14.2,23.4
16/08/2017,5.1,13.9,16.8
16/08/2018,0.0,13.8,17.3
16/08/2019,0.0,11.1,25.0
16/09/2000,4.0,14.6,19.3
16/09/2001,0.0,10.0,20.9
16/09/2002,0.0,15.7,22.3
16/09/2003,0.6,14.7,19.5
16/09/2004,0.0,13.8,24.2
16/09/2005,0.0,16.7,26.7
16/09/2006,0.0,15.5,23.3
16/09/2007,0.0,17.3,30.6
16/09/2008,0.2,12.5,16.5
16/09/2009,0.0,15.7,27.2
16/09/2010,0.0,14.9,25.2
16/09/2011,0.0,15.7,23.1
16/09/2012,0.0,17.7,33.5
16/09/2013,0.0,19.1,28.4
16/09/2014,0.0,16.3,23.7
16/09/2015,0.0,17.2,32.6
16/09/2016,0.0,12.2,19.6
16/09/2017,0.0,17.0,32.2
16/09/2018,0.0,15.0,23.0
16/09/2019,0.0,19.2,34.4
16/10/2000,0.0,19.0,30.3
16/10/2001,0.0,15.7,26.3
16/10/2002,0.0,19.0,35.2
16/10/2003,0.0,11.0,21.9
16/10/2004,9.7,18.0,31.4
16/10/2005,0.0,18.0,25.5
16/10/2006,13.0,19.2,26.3
16/10/2007,0.0,18.4,32.6
16/10/2008,0.0,18.9,32.1
16/10/2009,2.4,16.1,22.3
16/10/2010,3.2,18.5,29.7
16/10/2011,28.3,16.2,18.2
16/10/2012,0.0,13.6,27.7
16/10/2013,4.5,17.1,19.4
16/10/2014,0.0,18.2,34.8
16/10/2015,0.0,21.3,35.7
16/10/2016,0.0,18.4,32.3
16/10/2017,0.0,15.4,24.4
16/10/2018,0.8,17.2,24.9
16/11/2000,0.0,16.1,24.6
16/11/2001,19.1,18.8,22.8
16/11/2002,0.0,18.7,30.8
16/11/2003,0.0,18.7,31.1
16/11/2004,36.0,17.6,21.7
16/11/2005,0.0,19.7,31.9
16/11/2006,5.1,17.2,30.7
16/11/2007,12.6,13.5,19.7
16/11/2008,0.0,18.4,28.5
16/11/2009,15.0,19.5,27.1
16/11/2010,13.8,16.6,19.1
16/11/2011,25.3,14.6,20.2
16/11/2012,0.0,14.6,23.1
16/11/2013,0.0,22.0,30.6
16/11/2014,0.0,15.7,24.5
16/11/2015,0.0,19.4,24.9
16/11/2016,1.0,16.3,29.4
16/11/2017,0.0,20.2,31.6
16/11/2018,0.1,18.3,25.2
16/12/2000,8.2,21.2,28.9
16/12/2001,9.6,18.3,25.9
16/12/2002,52.0,17.8,26.5
16/12/2003,0.0,21.6,33.9
16/12/2004,0.0,19.1,31.5
16/12/2005,0.0,16.9,31.1
16/12/2006,14.0,18.4,31.5
16/12/2007,0.0,18.1,27.5
16/12/2008,0.0,17.5,22.9
16/12/2009,0.0,18.5,31.1
16/12/2010,4.2,17.7,27.2
16/12/2011,0.0,19.7,29.3
16/12/2012,56.4,20.2,26.7
16/12/2013,0.0,18.0,26.5
16/12/2014,0.0,15.2,26.9
16/12/2015,1.5,20.7,24.8
16/12/2016,0.0,13.6,23.1
16/12/2017,0.0,20.1,31.3
16/12/2018,0.0,22.3,32.6
17/01/2000,16.0,20.5,31.5
17/01/2001,0.0,20.8,32.1
17/01/2002,1.0,14.6,23.3
17/01/2003,8.6,19.1,29.5
17/01/2004,0.0,16.3,25.1
17/01/2005,20.4,18.9,23.3
17/01/2006,0.0,19.7,31.8
17/01/2007,0.0,17.7,27.1
17/01/2008,0.0,20.1,28.3
17/01/2009,10.6,19.3,26.7
17/01/2010,22.8,19.9,29.1
17/01/2011,1.4,20.7,26.9
17/01/2012,7.4,19.2,26.7
17/01/2013,21.7,18.8,27.7
17/01/2014,22.2,17.2,28.5
17/01/2015,0.0,22.0,35.8
17/01/2016,0.0,15.2,27.0
17/01/2017,30.8,18.5,24.2
17/01/2018,5.8,20.8,30.8
17/01/2019,3.2,19.6,33.7
17/02/2000,36.3,16.2,20.0
17/02/2001,0.0,20.4,29.9
17/02/2002,1.0,19.4,25.7
17/02/2003,12.8,18.5,24.7
17/02/2004,0.0,17.4,31.1
17/02/2005,0.0,18.0,31.1
17/02/2006,0.0,21.7,28.0
17/02/2007,0.0,19.1,33.0
17/02/2008,0.7,17.1,30.3
17/02/2009,0.0,20.0,32.1
17/02/2010,0.0,19.8,31.5
17/02/2011,37.5,18.7,28.8
17/02/2012,0.0,19.3,30.3
17/02/2013,21.2,19.9,29.2
17/02/2014,13.3,19.2,25.8
17/02/2015,85.3,19.7,28.0
17/02/2016,0.0,21.5,30.8
17/02/2017,0.0,20.3,33.4
17/02/2018,0.0,17.9,27.0
17/02/2019,44.2,19.4,25.4
17/03/2000,15.9,20.0,29.1
17/03/2001,0.0,22.4,31.9
17/03/2002,0.1,20.1,31.0
17/03/2003,3.4,18.7,25.2
17/03/2004,0.0,17.2,27.1
17/03/2005,8.8,19.3,28.0
17/03/2006,38.7,18.7,30.5
17/03/2007,76.0,19.1,26.9
17/03/2008,16.0,16.3,19.3
17/03/2009,0.0,17.7,29.0
17/03/2010,0.0,18.5,26.6
17/03/2011,0.0,18.1,25.7
17/03/2012,0.1,17.4,24.8
17/03/2013,9.1,17.7,23.1
17/03/2014,25.2,20.7,31.6
17/03/2015,24.2,18.6,25.6
17/03/2016,0.0,18.9,28.9
17/03/2017,0.0,18.8,29.2
17/03/2018,0.0,21.2,29.6
17/03/2019,0.6,21.1,28.1
17/04/2000,0.0,16.4,25.3
17/04/2001,0.0,16.2,26.5
17/04/2002,0.0,19.3,30.6
17/04/2003,0.0,16.7,27.9
17/04/2004,0.2,19.7,28.2
17/04/2005,0.0,20.7,28.1
17/04/2006,1.6,15.2,20.5
17/04/2007,0.0,18.3,27.0
17/04/2008,0.0,18.7,26.8
17/04/2009,0.0,13.9,25.1
17/04/2010,0.0,18.2,29.5
17/04/2011,0.0,20.5,29.0
17/04/2012,0.0,15.9,26.5
17/04/2013,0.0,14.6,0.0
17/04/2014,0.0,18.7,27.5
17/04/2015,37.2,18.4,27.0
17/04/2016,0.0,19.1,32.0
17/04/2017,0.4,17.2,24.1
17/04/2018,0.0,15.7,23.3
17/04/2019,8.8,19.3,27.7
17/05/2000,0.0,17.9,23.9
17/05/2001,15.2,13.1,20.6
17/05/2002,0.3,17.1,25.7
17/05/2003,0.0,15.7,27.0
17/05/2004,0.0,9.5,20.7
17/05/2005,0.0,18.8,27.1
17/05/2006,0.0,13.7,23.3
17/05/2007,0.0,17.7,29.8
17/05/2008,0.0,12.9,20.9
17/05/2009,0.0,0.0,0.0
17/05/2010,0.0,15.8,21.5
17/05/2011,1.6,12.4,17.7
17/05/2012,5.5,15.1,21.1
17/05/2013,0.0,14.7,0.0
17/05/2014,0.0,17.1,23.1
17/05/2015,0.0,15.4,22.4
17/05/2016,3.2,15.2,24.8
17/05/2017,0.0,14.9,20.8
17/05/2018,0.0,17.1,24.1
17/05/2019,2.5,16.4,20.6
17/06/2000,0.0,14.7,27.3
17/06/2001,0.0,18.0,25.6
17/06/2002,0.0,17.0,26.7
17/06/2003,0.0,14.7,25.8
17/06/2004,0.0,10.7,25.0
17/06/2005,0.0,16.3,27.0
17/06/2006,0.0,13.7,21.6
17/06/2007,0.0,15.5,27.3
17/06/2008,0.0,8.3,19.9
17/06/2009,0.0,12.2,21.5
17/06/2010,0.0,14.5,27.5
17/06/2011,0.0,10.7,23.6
17/06/2012,0.0,14.1,23.0
17/06/2013,16.6,16.0,20.4
17/06/2014,0.0,15.7,26.3
17/06/2015,0.0,13.9,25.1
17/06/2016,0.0,12.0,25.4
17/06/2017,0.0,12.9,24.8
17/06/2018,0.0,13.6,20.1
17/06/2019,0.0,15.5,23.5
17/07/2000,0.0,4.4,16.3
17/07/2001,0.0,14.1,26.3
17/07/2002,0.0,10.7,18.7
17/07/2003,0.0,14.2,18.4
17/07/2004,7.0,11.8,17.3
17/07/2005,0.0,17.5,25.6
17/07/2006,0.0,11.2,23.9
17/07/2007,21.7,14.1,18.3
17/07/2008,0.0,11.4,24.3
17/07/2009,0.0,13.9,28.9
17/07/2010,2.2,12.9,20.2
17/07/2011,0.0,14.2,27.7
17/07/2012,21.2,11.3,19.2
17/07/2013,0.0,11.4,25.0
17/07/2014,0.0,13.8,26.7
17/07/2015,0.0,15.8,24.3
17/07/2016,6.4,10.3,19.7
17/07/2017,0.0,14.2,26.1
17/07/2018,0.0,14.4,27.0
17/07/2019,0.0,9.2,17.0
17/08/2000,0.0,11.4,22.0
17/08/2001,0.0,13.5,24.6
17/08/2002,0.0,15.4,26.7
17/08/2003,0.0,8.5,18.0
17/08/2004,0.0,11.5,26.3
17/08/2005,0.0,15.7,29.2
17/08/2006,0.0,16.7,23.7
17/08/2007,0.0,13.3,22.2
17/08/2008,0.0,17.5,29.9
17/08/2009,0.0,14.8,28.9
17/08/2010,0.0,9.4,20.1
17/08/2011,0.0,19.2,30.8
17/08/2012,0.0,15.2,25.3
17/08/2013,0.0,10.9,17.4
17/08/2014,10.0,14.3,23.5
17/08/2015,0.0,15.3,28.0
17/08/2016,0.0,15.1,28.0
17/08/2017,4.7,14.5,16.7
17/08/2018,0.5,13.5,17.4
17/08/2019,0.0,12.1,27.0
17/09/2000,0.1,14.2,17.9
17/09/2001,0.0,8.5,15.5
17/09/2002,0.0,15.1,31.1
17/09/2003,11.3,12.9,19.5
17/09/2004,0.0,14.4,22.0
17/09/2005,0.0,14.1,18.4
17/09/2006,11.1,13.9,23.0
17/09/2007,0.0,16.3,23.3
17/09/2008,0.0,12.1,18.7
17/09/2009,0.0,16.6,22.8
17/09/2010,0.0,15.1,32.3
17/09/2011,0.0,14.0,24.2
17/09/2012,0.0,18.5,33.9
17/09/2013,5.4,16.9,20.6
17/09/2014,0.0,15.0,22.7
17/09/2015,0.0,20.4,33.0
17/09/2016,0.0,13.8,28.4
17/09/2017,0.0,17.6,32.2
17/09/2018,1.5,14.7,19.5
17/09/2019,0.0,19.9,34.4
17/10/2000,0.0,19.2,33.3
17/10/2001,0.0,15.5,26.7
17/10/2002,0.0,19.7,28.9
17/10/2003,0.0,12.2,29.7
17/10/2004,28.4,15.4,25.7
17/10/2005,0.4,19.0,27.7
17/10/2006,23.7,16.8,21.0
17/10/2007,0.3,17.3,25.7
17/10/2008,0.5,18.1,23.6
17/10/2009,0.0,15.5,19.3
17/10/2010,0.0,18.0,27.4
17/10/2011,36.8,14.7,18.6
17/10/2012,7.6,18.5,22.5
17/10/2013,34.0,16.2,22.9
17/10/2014,0.0,19.0,37.8
17/10/2015,0.0,17.3,29.2
17/10/2016,0.0,19.0,35.0
17/10/2017,0.0,17.2,28.5
17/10/2018,0.0,18.0,29.5
17/11/2000,0.0,17.2,25.3
17/11/2001,0.6,18.4,23.9
17/11/2002,1.5,17.7,31.5
17/11/2003,21.0,19.9,26.0
17/11/2004,27.6,17.4,24.9
17/11/2005,0.5,19.4,26.8
17/11/2006,0.0,19.7,33.2
17/11/2007,0.0,15.1,24.7
17/11/2008,20.2,17.2,20.8
17/11/2009,0.2,17.5,27.7
17/11/2010,11.8,16.7,27.2
17/11/2011,0.0,13.5,22.0
17/11/2012,0.0,14.6,22.7
17/11/2013,4.0,16.3,22.7
17/11/2014,0.0,13.4,24.1
17/11/2015,0.0,17.7,29.7
17/11/2016,17.0,17.4,30.8
17/11/2017,4.8,18.5,29.5
17/11/2018,0.0,16.5,29.0
17/12/2000,62.8,14.3,22.1
17/12/2001,11.0,17.5,28.9
17/12/2002,1.1,19.7,27.7
17/12/2003,0.6,17.3,25.0
17/12/2004,8.4,19.7,27.3
17/12/2005,0.0,20.1,29.3
17/12/2006,0.0,20.5,32.0
17/12/2007,0.0,17.7,26.9
17/12/2008,40.2,17.1,26.8
17/12/2009,55.0,16.9,32.3
17/12/2010,26.6,19.7,29.2
17/12/2011,0.0,20.4,30.9
17/12/2012,10.0,19.7,24.2
17/12/2013,0.0,16.7,26.3
17/12/2014,0.0,15.1,31.7
17/12/2015,0.0,18.9,28.7
17/12/2016,0.0,15.5,28.2
17/12/2017,2.3,20.8,32.8
17/12/2018,0.7,22.3,34.1
18/01/2000,5.8,22.0,31.2
18/01/2001,3.9,19.9,33.5
18/01/2002,0.0,15.9,22.3
18/01/2003,4.2,19.5,29.7
18/01/2004,0.0,16.3,25.7
18/01/2005,1.3,19.9,25.9
18/01/2006,0.0,19.7,30.6
18/01/2007,21.8,21.1,25.1
18/01/2008,9.5,19.9,28.3
18/01/2009,5.0,19.2,27.3
18/01/2010,12.4,19.9,30.2
18/01/2011,5.6,20.3,30.7
18/01/2012,15.1,18.5,26.3
18/01/2013,0.0,19.6,30.9
18/01/2014,29.0,18.5,28.9
18/01/2015,0.0,23.4,35.6
18/01/2016,0.0,17.3,23.2
18/01/2017,23.0,18.4,24.0
18/01/2018,0.0,22.3,31.6
18/01/2019,10.2,19.5,32.8
18/02/2000,10.1,15.3,21.3
18/02/2001,3.0,20.0,31.3
18/02/2002,0.4,17.2,25.6
18/02/2003,34.6,18.4,29.5
18/02/2004,0.0,19.3,32.5
18/02/2005,0.0,19.2,31.8
18/02/2006,0.0,20.5,26.0
18/02/2007,0.0,17.9,32.9
18/02/2008,50.0,17.2,28.2
18/02/2009,0.0,20.2,31.0
18/02/2010,60.8,19.9,26.5
18/02/2011,0.0,19.1,30.0
18/02/2012,15.8,19.5,31.1
18/02/2013,0.0,19.9,34.0
18/02/2014,3.3,18.6,25.5
18/02/2015,13.4,19.9,26.4
18/02/2016,0.6,21.1,31.5
18/02/2017,0.0,20.2,34.0
18/02/2018,0.0,19.8,23.8
18/02/2019,2.0,19.7,30.2
18/03/2000,5.8,19.5,28.1
18/03/2001,3.4,20.5,28.3
18/03/2002,9.1,21.0,30.9
18/03/2003,5.6,17.3,25.1
18/03/2004,0.0,17.7,27.3
18/03/2005,57.4,19.3,28.3
18/03/2006,0.0,21.4,30.0
18/03/2007,8.9,19.1,26.3
18/03/2008,16.9,15.7,28.7
18/03/2009,68.4,17.8,26.7
18/03/2010,0.0,17.9,28.1
18/03/2011,0.0,19.4,28.7
18/03/2012,0.0,15.6,25.5
18/03/2013,25.8,14.9,19.5
18/03/2014,0.0,21.7,31.2
18/03/2015,0.0,19.7,24.1
18/03/2016,0.0,18.6,29.2
18/03/2017,18.6,17.2,21.9
18/03/2018,0.0,19.7,32.0
18/03/2019,20.4,21.4,30.3
18/04/2000,0.0,18.2,26.8
18/04/2001,0.0,17.3,26.7
18/04/2002,0.0,20.4,29.5
18/04/2003,0.0,16.5,29.5
18/04/2004,0.0,19.7,30.1
18/04/2005,0.0,18.4,27.8
18/04/2006,0.0,14.0,20.7
18/04/2007,0.0,17.6,27.0
18/04/2008,0.0,16.4,24.5
18/04/2009,0.0,14.4,27.7
18/04/2010,0.0,17.1,27.3
18/04/2011,0.0,20.0,30.4
18/04/2012,0.0,17.1,26.2
18/04/2013,0.0,13.2,0.0
18/04/2014,0.0,18.9,29.6
18/04/2015,0.0,18.2,29.3
18/04/2016,0.0,19.8,32.4
18/04/2017,0.0,16.4,22.6
18/04/2018,0.0,14.0,25.1
18/04/2019,0.0,16.9,26.9
18/05/2000,0.0,12.3,20.4
18/05/2001,0.4,9.4,19.7
18/05/2002,0.0,16.9,28.7
18/05/2003,0.0,15.4,26.4
18/05/2004,0.0,11.7,19.2
18/05/2005,0.0,18.7,29.0
18/05/2006,0.0,12.2,25.3
18/05/2007,0.0,17.3,28.3
18/05/2008,0.0,15.3,27.5
18/05/2009,0.0,14.5,25.3
18/05/2010,0.0,15.7,22.8
18/05/2011,0.0,12.4,19.8
18/05/2012,0.6,14.7,21.9
18/05/2013,0.0,15.3,0.0
18/05/2014,0.0,16.1,25.7
18/05/2015,0.0,16.6,21.3
18/05/2016,0.0,14.2,16.6
18/05/2017,0.0,15.7,19.1
18/05/2018,0.0,17.1,27.5
18/05/2019,8.6,17.0,20.2
18/06/2000,0.0,15.1,23.8
18/06/2001,2.1,11.5,19.5
18/06/2002,0.0,15.9,26.9
18/06/2003,0.0,14.7,25.3
18/06/2004,0.0,11.3,24.1
18/06/2005,0.0,16.0,25.3
18/06/2006,0.0,13.5,21.9
18/06/2007,0.0,16.1,27.8
18/06/2008,0.0,10.5,23.7
18/06/2009,0.0,10.7,21.8
18/06/2010,0.0,14.2,27.5
18/06/2011,0.0,12.1,25.0
18/06/2012,0.0,13.8,22.7
18/06/2013,0.0,14.5,22.2
18/06/2014,0.0,15.2,25.6
18/06/2015,0.0,15.8,26.2
18/06/2016,0.0,12.5,21.4
18/06/2017,0.0,13.8,24.6
18/06/2018,0.0,13.9,22.0
18/06/2019,0.0,14.8,24.1
18/07/2000,0.0,4.1,18.3
18/07/2001,0.0,16.2,28.0
18/07/2002,0.0,12.3,17.7
18/07/2003,0.0,13.4,24.1
18/07/2004,0.0,11.8,16.2
18/07/2005,0.2,14.1,20.3
18/07/2006,0.0,11.0,24.7
18/07/2007,14.8,13.8,18.1
18/07/2008,0.0,15.0,25.4
18/07/2009,0.0,0.0,24.3
18/07/2010,0.0,14.5,22.4
18/07/2011,0.0,15.2,25.5
18/07/2012,22.0,11.9,16.7
18/07/2013,0.0,12.4,26.5
18/07/2014,0.0,16.3,22.5
18/07/2015,0.0,18.2,23.8
18/07/2016,0.0,8.7,17.3
18/07/2017,0.0,7.9,18.0
18/07/2018,0.0,13.7,27.8
18/07/2019,0.0,10.4,19.9
18/08/2000,2.1,13.4,21.5
18/08/2001,0.0,13.3,27.4
18/08/2002,0.0,15.9,27.1
18/08/2003,0.0,5.9,20.3
18/08/2004,0.0,13.2,28.1
18/08/2005,0.0,15.9,23.5
18/08/2006,0.0,16.7,25.3
18/08/2007,0.0,11.9,25.8
18/08/2008,0.0,16.3,29.8
18/08/2009,6.8,14.9,24.3
18/08/2010,0.0,9.1,21.5
18/08/2011,0.0,15.2,27.1
18/08/2012,0.0,14.5,25.8
18/08/2013,0.0,12.2,17.7
18/08/2014,0.0,16.4,23.8
18/08/2015,0.0,16.7,26.5
18/08/2016,12.0,14.8,25.0
18/08/2017,14.1,14.0,17.2
18/08/2018,0.1,13.0,22.2
18/08/2019,0.0,16.2,28.6
18/09/2000,6.7,14.7,25.7
18/09/2001,0.3,10.7,18.9
18/09/2002,0.3,17.0,29.7
18/09/2003,0.0,13.3,22.1
18/09/2004,2.6,15.4,28.8
18/09/2005,0.2,14.4,21.3
18/09/2006,10.2,15.7,22.9
18/09/2007,0.0,14.7,27.1
18/09/2008,0.0,11.0,19.3
18/09/2009,0.0,15.9,29.2
18/09/2010,0.0,13.5,20.2
18/09/2011,0.0,12.7,26.4
18/09/2012,0.0,21.5,34.1
18/09/2013,3.7,13.2,19.3
18/09/2014,0.0,15.6,26.5
18/09/2015,0.0,21.3,34.5
18/09/2016,0.0,16.4,33.0
18/09/2017,0.0,18.0,30.2
18/09/2018,8.2,14.9,23.9
18/09/2019,0.0,23.6,34.5
18/10/2000,1.0,20.2,33.7
18/10/2001,4.3,16.6,27.3
18/10/2002,3.8,18.4,24.0
18/10/2003,0.0,12.1,32.2
18/10/2004,0.1,16.5,25.5
18/10/2005,2.2,14.7,25.0
18/10/2006,0.0,15.8,19.5
18/10/2007,0.0,15.9,24.3
18/10/2008,4.6,16.7,23.3
18/10/2009,27.6,15.3,29.3
18/10/2010,8.2,15.0,20.7
18/10/2011,0.6,13.2,21.5
18/10/2012,0.0,17.9,30.1
18/10/2013,0.0,16.6,24.1
18/10/2014,3.8,18.9,29.9
18/10/2015,0.1,15.5,19.2
18/10/2016,6.2,19.7,33.3
18/10/2017,0.0,17.9,31.6
18/10/2018,4.7,18.9,29.9
18/11/2000,39.0,15.5,19.5
18/11/2001,0.0,17.0,25.3
18/11/2002,0.0,20.7,32.5
18/11/2003,12.4,20.3,27.7
18/11/2004,7.1,17.7,26.5
18/11/2005,2.3,18.9,30.3
18/11/2006,0.0,21.7,29.3
18/11/2007,0.0,16.9,30.3
18/11/2008,5.0,16.3,24.3
18/11/2009,0.0,18.9,32.7
18/11/2010,8.6,16.7,27.0
18/11/2011,0.0,12.6,23.0
18/11/2012,0.0,14.7,26.4
18/11/2013,1.6,17.3,26.3
18/11/2014,0.0,13.9,27.7
18/11/2015,14.1,17.6,30.5
18/11/2016,0.0,14.0,21.4
18/11/2017,12.6,18.6,29.8
18/11/2018,0.0,18.8,28.5
18/12/2000,8.3,14.3,19.7
18/12/2001,0.0,20.1,30.8
18/12/2002,36.8,16.9,27.7
18/12/2003,0.0,16.3,22.0
18/12/2004,4.0,19.1,26.0
18/12/2005,36.9,17.0,25.9
18/12/2006,2.0,21.1,32.0
18/12/2007,0.0,16.6,27.8
18/12/2008,3.5,17.8,24.7
18/12/2009,54.0,17.2,27.1
18/12/2010,0.0,20.5,24.5
18/12/2011,0.0,19.2,30.0
18/12/2012,8.5,19.7,29.3
18/12/2013,0.0,18.0,27.7
18/12/2014,0.0,19.2,32.9
18/12/2015,0.1,19.6,33.5
18/12/2016,0.0,15.4,28.8
18/12/2017,10.4,19.3,29.2
18/12/2018,7.4,20.7,34.4
19/01/2000,7.4,19.7,24.7
19/01/2001,0.2,21.1,33.0
19/01/2002,0.0,16.0,21.1
19/01/2003,0.2,20.9,30.8
19/01/2004,0.0,17.4,26.3
19/01/2005,1.4,21.0,25.9
19/01/2006,0.0,20.3,31.5
19/01/2007,3.6,20.6,30.1
19/01/2008,11.4,20.3,27.8
19/01/2009,0.0,20.9,29.1
19/01/2010,24.0,19.7,30.8
19/01/2011,5.0,20.7,30.4
19/01/2012,26.8,17.8,27.5
19/01/2013,0.0,19.7,28.2
19/01/2014,0.0,18.3,28.8
19/01/2015,3.7,22.7,36.5
19/01/2016,0.0,17.3,22.2
19/01/2017,15.2,18.8,25.4
19/01/2018,12.0,21.0,28.8
19/01/2019,0.0,22.0,33.4
19/02/2000,0.0,15.4,23.6
19/02/2001,0.0,21.3,32.9
19/02/2002,0.0,17.4,26.7
19/02/2003,0.0,21.4,32.4
19/02/2004,0.0,21.3,32.3
19/02/2005,16.7,20.7,29.0
19/02/2006,0.0,20.7,28.7
19/02/2007,33.2,18.0,30.3
19/02/2008,5.3,17.1,28.5
19/02/2009,0.0,20.4,31.1
19/02/2010,0.0,20.7,27.1
19/02/2011,0.0,20.6,30.8
19/02/2012,0.0,20.1,31.1
19/02/2013,15.8,19.9,31.1
19/02/2014,0.0,17.1,28.2
19/02/2015,2.4,19.9,28.5
19/02/2016,4.2,20.9,31.6
19/02/2017,0.0,21.8,34.6
19/02/2018,0.0,18.6,26.8
19/02/2019,0.0,20.9,31.2
19/03/2000,16.8,18.4,23.0
19/03/2001,0.0,20.3,27.3
19/03/2002,17.1,20.3,31.8
19/03/2003,0.0,18.5,28.3
19/03/2004,0.0,17.2,28.8
19/03/2005,12.0,19.2,28.7
19/03/2006,5.2,19.0,29.6
19/03/2007,39.9,20.0,24.8
19/03/2008,0.0,18.3,28.9
19/03/2009,8.5,19.2,27.1
19/03/2010,0.0,19.7,31.6
19/03/2011,3.2,18.5,23.0
19/03/2012,0.0,15.7,28.2
19/03/2013,0.6,15.3,19.8
19/03/2014,0.8,21.3,31.3
19/03/2015,3.2,19.2,27.1
19/03/2016,0.0,18.3,31.7
19/03/2017,0.6,15.5,19.5
19/03/2018,0.0,21.4,31.9
19/03/2019,0.0,22.1,31.1
19/04/2000,0.0,19.7,25.8
19/04/2001,0.0,16.1,28.4
19/04/2002,0.0,20.5,29.3
19/04/2003,0.0,18.0,29.8
19/04/2004,1.6,18.7,29.4
19/04/2005,0.0,17.0,29.4
